SNP,not_fixed,ref_fixed,alt_fixed,total,not_fixed_prop,ref_fixed_prop,alt_fixed_prop,not_fixed_exp,ref_fixed_exp,alt_fixed_exp,chi_sq,p.value,p.adj.BH,p.adj.bonf,p.adj.holm
29379795_692541,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29379795_692790,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29379984_385478,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29380129_1987409,0,13,3,16,0,0.8125,0.1875,1,7.5,7.5,7.733333333,0.020928013,0.105315164,1,1
29380151_693843,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29380174_323942,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_323943,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_324027,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29380174_409367,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_580204,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_580217,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_580245,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_580253,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_634172,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_634181,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_634226,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_634254,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380174_634334,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380194_357175,0,11,5,16,0,0.6875,0.3125,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29380293_450569,0,11,5,16,0,0.6875,0.3125,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29380448_1403990,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29380449_3019318,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29380449_3019319,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29380449_3090309,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29380534_142463,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380723_1046280,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29380723_1290870,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29380929_786665,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29380929_786798,0,5,11,16,0,0.3125,0.6875,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29380951_969197,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381202_1918302,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381202_1918304,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381202_1918353,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29381239_660246,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381374_327586,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381381_274111,0,12,4,16,0,0.75,0.25,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29381469_1251375,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29381497_37351,0,12,4,16,0,0.75,0.25,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29381637_1269623,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381637_1269626,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381637_1269639,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381896_292968,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29381984_202783,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29381984_202835,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29381984_202848,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29381984_41894,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29381984_56975,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29382049_10742188,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29382167_100171,0,12,4,16,0,0.75,0.25,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29382309_238926,0,11,5,16,0,0.6875,0.3125,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29382329_5253311,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29382329_5253314,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29382329_5253332,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29382329_5257354,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29382329_5263899,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29382354_3203835,0,5,11,16,0,0.3125,0.6875,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29334876_363342,6,3,8,17,0.352941176,0.176470588,0.470588235,1.0625,7.96875,7.96875,26.04313725,2.21E-06,1.62E-05,0.013803499,0.011923215
29350508_1027707,1,8,8,17,0.058823529,0.470588235,0.470588235,1.0625,7.96875,7.96875,0.003921569,0.998041137,0.998041137,1,1
29362248_12152,2,9,6,17,0.117647059,0.529411765,0.352941176,1.0625,7.96875,7.96875,1.447058824,0.485037335,0.815201147,1,1
29362248_12178,2,9,6,17,0.117647059,0.529411765,0.352941176,1.0625,7.96875,7.96875,1.447058824,0.485037335,0.815201147,1,1
29362248_12217,2,9,6,17,0.117647059,0.529411765,0.352941176,1.0625,7.96875,7.96875,1.447058824,0.485037335,0.815201147,1,1
29363748_595674,10,4,3,17,0.588235294,0.235294118,0.176470588,1.0625,7.96875,7.96875,80.25490196,3.74E-18,6.16E-17,2.33E-14,2.19E-14
29363748_595678,5,5,7,17,0.294117647,0.294117647,0.411764706,1.0625,7.96875,7.96875,15.81568627,0.000367847,0.002263675,1,1
29363748_595704,9,5,3,17,0.529411765,0.294117647,0.176470588,1.0625,7.96875,7.96875,63.50196078,1.62E-14,2.07E-13,1.01E-10,9.35E-11
29370175_69528,2,9,6,17,0.117647059,0.529411765,0.352941176,1.0625,7.96875,7.96875,1.447058824,0.485037335,0.815201147,1,1
29370175_69650,2,9,6,17,0.117647059,0.529411765,0.352941176,1.0625,7.96875,7.96875,1.447058824,0.485037335,0.815201147,1,1
29371212_81372,8,9,0,17,0.470588235,0.529411765,0,1.0625,7.96875,7.96875,53.4,2.54E-12,2.78E-11,1.58E-08,1.44E-08
29375018_211079,11,6,0,17,0.647058824,0.352941176,0,1.0625,7.96875,7.96875,101.4,9.58E-23,2.33E-21,5.98E-19,5.73E-19
29376988_1941841,11,6,0,17,0.647058824,0.352941176,0,1.0625,7.96875,7.96875,101.4,9.58E-23,2.33E-21,5.98E-19,5.73E-19
29376988_1941960,11,5,1,17,0.647058824,0.294117647,0.058823529,1.0625,7.96875,7.96875,100.145098,1.79E-22,4.21E-21,1.12E-18,1.07E-18
29376988_1941991,10,6,1,17,0.588235294,0.352941176,0.058823529,1.0625,7.96875,7.96875,81.76078431,1.76E-18,3.02E-17,1.10E-14,1.04E-14
29376988_1942046,9,7,1,17,0.529411765,0.411764706,0.058823529,1.0625,7.96875,7.96875,65.50980392,5.95E-15,7.87E-14,3.71E-11,3.43E-11
29377051_959806,9,8,0,17,0.529411765,0.470588235,0,1.0625,7.96875,7.96875,67.26666667,2.47E-15,3.30E-14,1.54E-11,1.43E-11
29377109_2371292,3,9,5,17,0.176470588,0.529411765,0.294117647,1.0625,7.96875,7.96875,4.77254902,0.091971686,0.355568685,1,1
29377174_325536,5,9,3,17,0.294117647,0.529411765,0.176470588,1.0625,7.96875,7.96875,17.82352941,0.000134794,0.00084534,0.841113017,0.70726282
29377207_1183695,2,6,9,17,0.117647059,0.352941176,0.529411765,1.0625,7.96875,7.96875,1.447058824,0.485037335,0.815201147,1,1
29377274_2275243,2,8,7,17,0.117647059,0.470588235,0.411764706,1.0625,7.96875,7.96875,0.945098039,0.623411154,0.815201147,1,1
29377309_277147,1,8,8,17,0.058823529,0.470588235,0.470588235,1.0625,7.96875,7.96875,0.003921569,0.998041137,0.998041137,1,1
29377361_748251,4,13,0,17,0.235294118,0.764705882,0,1.0625,7.96875,7.96875,19.26666667,6.55E-05,0.000416689,0.408771944,0.344639295
29377465_925982,2,9,6,17,0.117647059,0.529411765,0.352941176,1.0625,7.96875,7.96875,1.447058824,0.485037335,0.815201147,1,1
29377537_4285153,5,12,0,17,0.294117647,0.705882353,0,1.0625,7.96875,7.96875,24.6,4.55E-06,3.26E-05,0.028402885,0.024456523
29377537_4285407,8,8,1,17,0.470588235,0.470588235,0.058823529,1.0625,7.96875,7.96875,51.39215686,6.92E-12,7.34E-11,4.32E-08,3.91E-08
29377552_1698416,1,9,7,17,0.058823529,0.529411765,0.411764706,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29377552_1941244,1,9,7,17,0.058823529,0.529411765,0.411764706,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29377552_1967671,1,9,7,17,0.058823529,0.529411765,0.411764706,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29377737_1268639,14,3,0,17,0.823529412,0.176470588,0,1.0625,7.96875,7.96875,168.6,2.45E-37,2.35E-35,1.53E-33,1.51E-33
29377737_1268640,14,3,0,17,0.823529412,0.176470588,0,1.0625,7.96875,7.96875,168.6,2.45E-37,2.35E-35,1.53E-33,1.51E-33
29377826_1503093,1,9,7,17,0.058823529,0.529411765,0.411764706,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29377859_3025437,8,6,3,17,0.470588235,0.352941176,0.176470588,1.0625,7.96875,7.96875,48.88235294,2.43E-11,2.44E-10,1.52E-07,1.36E-07
29377859_3025612,10,5,2,17,0.588235294,0.294117647,0.117647059,1.0625,7.96875,7.96875,80.75686275,2.91E-18,4.82E-17,1.82E-14,1.71E-14
29377880_5746441,11,6,0,17,0.647058824,0.352941176,0,1.0625,7.96875,7.96875,101.4,9.58E-23,2.33E-21,5.98E-19,5.73E-19
29377880_5746477,12,5,0,17,0.705882353,0.294117647,0,1.0625,7.96875,7.96875,121.6666667,3.81E-27,1.42E-25,2.37E-23,2.31E-23
29377892_334989,1,7,9,17,0.058823529,0.411764706,0.529411765,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29377892_335000,1,7,9,17,0.058823529,0.411764706,0.529411765,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29377896_4267618,12,5,0,17,0.705882353,0.294117647,0,1.0625,7.96875,7.96875,121.6666667,3.81E-27,1.42E-25,2.37E-23,2.31E-23
29377896_4267901,12,5,0,17,0.705882353,0.294117647,0,1.0625,7.96875,7.96875,121.6666667,3.81E-27,1.42E-25,2.37E-23,2.31E-23
29378043_882737,2,10,5,17,0.117647059,0.588235294,0.294117647,1.0625,7.96875,7.96875,2.450980392,0.293613737,0.718204769,1,1
29378046_1987774,1,9,7,17,0.058823529,0.529411765,0.411764706,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29378111_69468,10,7,0,17,0.588235294,0.411764706,0,1.0625,7.96875,7.96875,83.26666667,8.30E-19,1.47E-17,5.18E-15,4.89E-15
29378174_1580169,3,9,5,17,0.176470588,0.529411765,0.294117647,1.0625,7.96875,7.96875,4.77254902,0.091971686,0.355568685,1,1
29378215_3771669,14,3,0,17,0.823529412,0.176470588,0,1.0625,7.96875,7.96875,168.6,2.45E-37,2.35E-35,1.53E-33,1.51E-33
29378241_30252,7,10,0,17,0.411764706,0.588235294,0,1.0625,7.96875,7.96875,41.66666667,8.96E-10,8.27E-09,5.59E-06,4.99E-06
29378241_30272,5,12,0,17,0.294117647,0.705882353,0,1.0625,7.96875,7.96875,24.6,4.55E-06,3.26E-05,0.028402885,0.024456523
29378335_128412,8,8,1,17,0.470588235,0.470588235,0.058823529,1.0625,7.96875,7.96875,51.39215686,6.92E-12,7.34E-11,4.32E-08,3.91E-08
29378340_2213256,1,9,7,17,0.058823529,0.529411765,0.411764706,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29378391_483268,9,5,3,17,0.529411765,0.294117647,0.176470588,1.0625,7.96875,7.96875,63.50196078,1.62E-14,2.07E-13,1.01E-10,9.35E-11
29378460_972817,3,10,4,17,0.176470588,0.588235294,0.235294118,1.0625,7.96875,7.96875,6.02745098,0.049108385,0.221894512,1,1
29378478_1029274,5,10,2,17,0.294117647,0.588235294,0.117647059,1.0625,7.96875,7.96875,19.58039216,5.60E-05,0.000359863,0.349426997,0.295109018
29378478_1031346,7,10,0,17,0.411764706,0.588235294,0,1.0625,7.96875,7.96875,41.66666667,8.96E-10,8.27E-09,5.59E-06,4.99E-06
29378484_1015177,1,8,8,17,0.058823529,0.470588235,0.470588235,1.0625,7.96875,7.96875,0.003921569,0.998041137,0.998041137,1,1
29378484_1024967,1,8,8,17,0.058823529,0.470588235,0.470588235,1.0625,7.96875,7.96875,0.003921569,0.998041137,0.998041137,1,1
29378599_204681,2,13,2,17,0.117647059,0.764705882,0.117647059,1.0625,7.96875,7.96875,8.474509804,0.014447196,0.073833338,1,1
29378652_856116,1,9,7,17,0.058823529,0.529411765,0.411764706,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29378771_198054,1,4,12,17,0.058823529,0.235294118,0.705882353,1.0625,7.96875,7.96875,4.019607843,0.13401495,0.461723438,1,1
29378832_1414938,1,12,4,17,0.058823529,0.705882353,0.235294118,1.0625,7.96875,7.96875,4.019607843,0.13401495,0.461723438,1,1
29378832_1414980,1,13,3,17,0.058823529,0.764705882,0.176470588,1.0625,7.96875,7.96875,6.278431373,0.043316759,0.196865676,1,1
29378832_1415003,1,12,4,17,0.058823529,0.705882353,0.235294118,1.0625,7.96875,7.96875,4.019607843,0.13401495,0.461723438,1,1
29378837_110882,12,4,1,17,0.705882353,0.235294118,0.058823529,1.0625,7.96875,7.96875,120.6627451,6.29E-27,2.28E-25,3.92E-23,3.82E-23
29378837_110958,10,5,2,17,0.588235294,0.294117647,0.117647059,1.0625,7.96875,7.96875,80.75686275,2.91E-18,4.82E-17,1.82E-14,1.71E-14
29378866_881502,13,4,0,17,0.764705882,0.235294118,0,1.0625,7.96875,7.96875,144.0666667,5.20E-32,2.88E-30,3.25E-28,3.19E-28
29378878_9399840,10,4,3,17,0.588235294,0.235294118,0.176470588,1.0625,7.96875,7.96875,80.25490196,3.74E-18,6.16E-17,2.33E-14,2.19E-14
29378896_6386697,1,8,8,17,0.058823529,0.470588235,0.470588235,1.0625,7.96875,7.96875,0.003921569,0.998041137,0.998041137,1,1
29378903_354128,6,9,2,17,0.352941176,0.529411765,0.117647059,1.0625,7.96875,7.96875,27.54901961,1.04E-06,7.77E-06,0.006501162,0.005630173
29378914_399523,2,6,9,17,0.117647059,0.352941176,0.529411765,1.0625,7.96875,7.96875,1.447058824,0.485037335,0.815201147,1,1
29378938_163868,3,14,0,17,0.176470588,0.823529412,0,1.0625,7.96875,7.96875,16.06666667,0.000324465,0.002002632,1,1
29378967_174658,8,9,0,17,0.470588235,0.529411765,0,1.0625,7.96875,7.96875,53.4,2.54E-12,2.78E-11,1.58E-08,1.44E-08
29378970_189592,2,7,8,17,0.117647059,0.411764706,0.470588235,1.0625,7.96875,7.96875,0.945098039,0.623411154,0.815201147,1,1
29378973_703022,1,11,5,17,0.058823529,0.647058824,0.294117647,1.0625,7.96875,7.96875,2.262745098,0.322590182,0.730759247,1,1
29379058_2661618,6,11,0,17,0.352941176,0.647058824,0,1.0625,7.96875,7.96875,32.06666667,1.09E-07,8.67E-07,0.000679198,0.000594298
29379179_967563,5,12,0,17,0.294117647,0.705882353,0,1.0625,7.96875,7.96875,24.6,4.55E-06,3.26E-05,0.028402885,0.024456523
29379198_304557,11,3,3,17,0.647058824,0.176470588,0.176470588,1.0625,7.96875,7.96875,99.14117647,2.96E-22,6.80E-21,1.85E-18,1.77E-18
29379337_3177822,1,4,12,17,0.058823529,0.235294118,0.705882353,1.0625,7.96875,7.96875,4.019607843,0.13401495,0.461723438,1,1
29379498_227695,2,7,8,17,0.117647059,0.411764706,0.470588235,1.0625,7.96875,7.96875,0.945098039,0.623411154,0.815201147,1,1
29379610_960445,6,11,0,17,0.352941176,0.647058824,0,1.0625,7.96875,7.96875,32.06666667,1.09E-07,8.67E-07,0.000679198,0.000594298
29379610_960516,5,12,0,17,0.294117647,0.705882353,0,1.0625,7.96875,7.96875,24.6,4.55E-06,3.26E-05,0.028402885,0.024456523
29379780_331510,8,9,0,17,0.470588235,0.529411765,0,1.0625,7.96875,7.96875,53.4,2.54E-12,2.78E-11,1.58E-08,1.44E-08
29379785_78458,1,4,12,17,0.058823529,0.235294118,0.705882353,1.0625,7.96875,7.96875,4.019607843,0.13401495,0.461723438,1,1
29379785_78480,1,4,12,17,0.058823529,0.235294118,0.705882353,1.0625,7.96875,7.96875,4.019607843,0.13401495,0.461723438,1,1
29379785_78630,1,4,12,17,0.058823529,0.235294118,0.705882353,1.0625,7.96875,7.96875,4.019607843,0.13401495,0.461723438,1,1
29379789_1039023,2,7,8,17,0.117647059,0.411764706,0.470588235,1.0625,7.96875,7.96875,0.945098039,0.623411154,0.815201147,1,1
29379789_518302,11,5,1,17,0.647058824,0.294117647,0.058823529,1.0625,7.96875,7.96875,100.145098,1.79E-22,4.21E-21,1.12E-18,1.07E-18
29379789_671847,2,7,8,17,0.117647059,0.411764706,0.470588235,1.0625,7.96875,7.96875,0.945098039,0.623411154,0.815201147,1,1
29379789_672004,2,7,8,17,0.117647059,0.411764706,0.470588235,1.0625,7.96875,7.96875,0.945098039,0.623411154,0.815201147,1,1
29379789_814493,2,7,8,17,0.117647059,0.411764706,0.470588235,1.0625,7.96875,7.96875,0.945098039,0.623411154,0.815201147,1,1
29379789_911879,2,7,8,17,0.117647059,0.411764706,0.470588235,1.0625,7.96875,7.96875,0.945098039,0.623411154,0.815201147,1,1
29379799_4016139,1,8,8,17,0.058823529,0.470588235,0.470588235,1.0625,7.96875,7.96875,0.003921569,0.998041137,0.998041137,1,1
29379831_3262367,1,8,8,17,0.058823529,0.470588235,0.470588235,1.0625,7.96875,7.96875,0.003921569,0.998041137,0.998041137,1,1
29379861_3646122,1,13,3,17,0.058823529,0.764705882,0.176470588,1.0625,7.96875,7.96875,6.278431373,0.043316759,0.196865676,1,1
29379933_2009426,1,5,11,17,0.058823529,0.294117647,0.647058824,1.0625,7.96875,7.96875,2.262745098,0.322590182,0.730759247,1,1
29379968_771714,8,9,0,17,0.470588235,0.529411765,0,1.0625,7.96875,7.96875,53.4,2.54E-12,2.78E-11,1.58E-08,1.44E-08
29380114_10017913,3,4,10,17,0.176470588,0.235294118,0.588235294,1.0625,7.96875,7.96875,6.02745098,0.049108385,0.221894512,1,1
29380154_197410,4,13,0,17,0.235294118,0.764705882,0,1.0625,7.96875,7.96875,19.26666667,6.55E-05,0.000416689,0.408771944,0.344639295
29380194_414163,1,16,0,17,0.058823529,0.941176471,0,1.0625,7.96875,7.96875,16.06666667,0.000324465,0.002002632,1,1
29380272_180531,8,2,7,17,0.470588235,0.117647059,0.411764706,1.0625,7.96875,7.96875,49.88627451,1.47E-11,1.52E-10,9.17E-08,8.29E-08
29380320_1009643,1,8,8,17,0.058823529,0.470588235,0.470588235,1.0625,7.96875,7.96875,0.003921569,0.998041137,0.998041137,1,1
29380320_817438,1,9,7,17,0.058823529,0.529411765,0.411764706,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29380320_978837,1,9,7,17,0.058823529,0.529411765,0.411764706,1.0625,7.96875,7.96875,0.254901961,0.880336569,0.938544368,1,1
29380437_2409951,13,4,0,17,0.764705882,0.235294118,0,1.0625,7.96875,7.96875,144.0666667,5.20E-32,2.88E-30,3.25E-28,3.19E-28
29380441_819614,5,6,6,17,0.294117647,0.352941176,0.352941176,1.0625,7.96875,7.96875,15.56470588,0.00041703,0.002563809,1,1
29380497_1204307,3,8,6,17,0.176470588,0.470588235,0.352941176,1.0625,7.96875,7.96875,4.019607843,0.13401495,0.461723438,1,1
29380692_4327697,1,11,5,17,0.058823529,0.647058824,0.294117647,1.0625,7.96875,7.96875,2.262745098,0.322590182,0.730759247,1,1
29380744_4139473,1,8,8,17,0.058823529,0.470588235,0.470588235,1.0625,7.96875,7.96875,0.003921569,0.998041137,0.998041137,1,1
29380744_4710996,3,9,5,17,0.176470588,0.529411765,0.294117647,1.0625,7.96875,7.96875,4.77254902,0.091971686,0.355568685,1,1
29380824_2577958,1,11,5,17,0.058823529,0.647058824,0.294117647,1.0625,7.96875,7.96875,2.262745098,0.322590182,0.730759247,1,1
29380824_2578144,1,11,5,17,0.058823529,0.647058824,0.294117647,1.0625,7.96875,7.96875,2.262745098,0.322590182,0.730759247,1,1
29380824_2598932,1,11,5,17,0.058823529,0.647058824,0.294117647,1.0625,7.96875,7.96875,2.262745098,0.322590182,0.730759247,1,1
29380857_2977118,10,7,0,17,0.588235294,0.411764706,0,1.0625,7.96875,7.96875,83.26666667,8.30E-19,1.47E-17,5.18E-15,4.89E-15
29380857_3017031,10,6,1,17,0.588235294,0.352941176,0.058823529,1.0625,7.96875,7.96875,81.76078431,1.76E-18,3.02E-17,1.10E-14,1.04E-14
29380857_3034322,7,9,1,17,0.411764706,0.529411765,0.058823529,1.0625,7.96875,7.96875,39.40784314,2.77E-09,2.52E-08,1.73E-05,1.54E-05
29380866_1060826,13,4,0,17,0.764705882,0.235294118,0,1.0625,7.96875,7.96875,144.0666667,5.20E-32,2.88E-30,3.25E-28,3.19E-28
29380919_902618,6,11,0,17,0.352941176,0.647058824,0,1.0625,7.96875,7.96875,32.06666667,1.09E-07,8.67E-07,0.000679198,0.000594298
29380919_902628,7,10,0,17,0.411764706,0.588235294,0,1.0625,7.96875,7.96875,41.66666667,8.96E-10,8.27E-09,5.59E-06,4.99E-06
29380919_902629,8,9,0,17,0.470588235,0.529411765,0,1.0625,7.96875,7.96875,53.4,2.54E-12,2.78E-11,1.58E-08,1.44E-08
29380970_501595,4,12,1,17,0.235294118,0.705882353,0.058823529,1.0625,7.96875,7.96875,16.25490196,0.00029532,0.00182636,1,1
29380982_872271,11,5,1,17,0.647058824,0.294117647,0.058823529,1.0625,7.96875,7.96875,100.145098,1.79E-22,4.21E-21,1.12E-18,1.07E-18
29381073_1119878,11,4,2,17,0.647058824,0.235294118,0.117647059,1.0625,7.96875,7.96875,99.39215686,2.61E-22,6.04E-21,1.63E-18,1.56E-18
29381166_775045,7,8,2,17,0.411764706,0.470588235,0.117647059,1.0625,7.96875,7.96875,37.65098039,6.67E-09,5.98E-08,4.16E-05,3.70E-05
29381166_776083,4,9,4,17,0.235294118,0.529411765,0.235294118,1.0625,7.96875,7.96875,10.23137255,0.006001857,0.032623337,1,1
29381231_249474,7,10,0,17,0.411764706,0.588235294,0,1.0625,7.96875,7.96875,41.66666667,8.96E-10,8.27E-09,5.59E-06,4.99E-06
29381388_239657,8,9,0,17,0.470588235,0.529411765,0,1.0625,7.96875,7.96875,53.4,2.54E-12,2.78E-11,1.58E-08,1.44E-08
29381388_239665,11,5,1,17,0.647058824,0.294117647,0.058823529,1.0625,7.96875,7.96875,100.145098,1.79E-22,4.21E-21,1.12E-18,1.07E-18
29381388_239764,11,5,1,17,0.647058824,0.294117647,0.058823529,1.0625,7.96875,7.96875,100.145098,1.79E-22,4.21E-21,1.12E-18,1.07E-18
29381388_239780,9,5,3,17,0.529411765,0.294117647,0.176470588,1.0625,7.96875,7.96875,63.50196078,1.62E-14,2.07E-13,1.01E-10,9.35E-11
29381388_239837,7,7,3,17,0.411764706,0.411764706,0.176470588,1.0625,7.96875,7.96875,36.39607843,1.25E-08,1.10E-07,7.80E-05,6.91E-05
29381388_239838,7,7,3,17,0.411764706,0.411764706,0.176470588,1.0625,7.96875,7.96875,36.39607843,1.25E-08,1.10E-07,7.80E-05,6.91E-05
29381528_612976,2,8,7,17,0.117647059,0.470588235,0.411764706,1.0625,7.96875,7.96875,0.945098039,0.623411154,0.815201147,1,1
29381533_487454,12,5,0,17,0.705882353,0.294117647,0,1.0625,7.96875,7.96875,121.6666667,3.81E-27,1.42E-25,2.37E-23,2.31E-23
29381701_3996432,8,9,0,17,0.470588235,0.529411765,0,1.0625,7.96875,7.96875,53.4,2.54E-12,2.78E-11,1.58E-08,1.44E-08
29381722_2670029,3,8,6,17,0.176470588,0.470588235,0.352941176,1.0625,7.96875,7.96875,4.019607843,0.13401495,0.461723438,1,1
29381783_628242,2,8,7,17,0.117647059,0.470588235,0.411764706,1.0625,7.96875,7.96875,0.945098039,0.623411154,0.815201147,1,1
29381893_1612930,3,12,2,17,0.176470588,0.705882353,0.117647059,1.0625,7.96875,7.96875,10.04313725,0.006594175,0.035594854,1,1
29381984_202733,1,6,10,17,0.058823529,0.352941176,0.588235294,1.0625,7.96875,7.96875,1.007843137,0.604156766,0.815201147,1,1
29382040_3558073,9,7,1,17,0.529411765,0.411764706,0.058823529,1.0625,7.96875,7.96875,65.50980392,5.95E-15,7.87E-14,3.71E-11,3.43E-11
29382149_694631,1,10,6,17,0.058823529,0.588235294,0.352941176,1.0625,7.96875,7.96875,1.007843137,0.604156766,0.815201147,1,1
29382222_56294,12,4,1,17,0.705882353,0.235294118,0.058823529,1.0625,7.96875,7.96875,120.6627451,6.29E-27,2.28E-25,3.92E-23,3.82E-23
29382227_253318,4,8,5,17,0.235294118,0.470588235,0.294117647,1.0625,7.96875,7.96875,9.22745098,0.009914812,0.052034,1,1
29382227_253376,9,8,0,17,0.529411765,0.470588235,0,1.0625,7.96875,7.96875,67.26666667,2.47E-15,3.30E-14,1.54E-11,1.43E-11
29382280_792518,5,5,7,17,0.294117647,0.294117647,0.411764706,1.0625,7.96875,7.96875,15.81568627,0.000367847,0.002263675,1,1
