SNP,s_giganteum_chr_name,LG,WRC_scaffold,map_position,WRC_scaffold_length,position,accurate_pos,distance_from_origin
29381145_4320550,CM021107.1,8,29381145,237757010,6318947,4320550,242077560,237066943
29381145_4320628,CM021107.1,8,29381145,237757010,6318947,4320628,242077638,237067021
29380355_4412338,CM021107.1,8,29380355,237758143,5942131,4412338,242170481,237159864
29378006_4480623,CM021107.1,8,29378006,237751519,7871244,4480623,242232142,237221525
29378006_4480707,CM021107.1,8,29378006,237751519,7871244,4480707,242232226,237221609
29380355_4490827,CM021107.1,8,29380355,237758143,5942131,4490827,242248970,237238353
29380355_4490868,CM021107.1,8,29380355,237758143,5942131,4490868,242249011,237238394
29380355_4490918,CM021107.1,8,29380355,237758143,5942131,4490918,242249061,237238444
29380355_4629383,CM021107.1,8,29380355,237758143,5942131,4629383,242387526,237376909
29380355_4630418,CM021107.1,8,29380355,237758143,5942131,4630418,242388561,237377944
29380355_4659486,CM021107.1,8,29380355,237758143,5942131,4659486,242417629,237407012
29377337_2138116,CM021107.1,8,29377337,240283482,2510720,2138116,242421598,237410981
29377337_2138146,CM021107.1,8,29377337,240283482,2510720,2138146,242421628,237411011
29377337_2138204,CM021107.1,8,29377337,240283482,2510720,2138204,242421686,237411069
29377337_2138225,CM021107.1,8,29377337,240283482,2510720,2138225,242421707,237411090
29377337_2138227,CM021107.1,8,29377337,240283482,2510720,2138227,242421709,237411092
29377337_2138250,CM021107.1,8,29377337,240283482,2510720,2138250,242421732,237411115
29377337_2138283,CM021107.1,8,29377337,240283482,2510720,2138283,242421765,237411148
29377337_2138340,CM021107.1,8,29377337,240283482,2510720,2138340,242421822,237411205
29380355_4688277,CM021107.1,8,29380355,237758143,5942131,4688277,242446420,237435803
29377337_2176395,CM021107.1,8,29377337,240283482,2510720,2176395,242459877,237449260
29377337_2176436,CM021107.1,8,29377337,240283482,2510720,2176436,242459918,237449301
29377337_2176457,CM021107.1,8,29377337,240283482,2510720,2176457,242459939,237449322
29377337_2176541,CM021107.1,8,29377337,240283482,2510720,2176541,242460023,237449406
29379440_4824566,CM021107.1,8,29379440,237751525,7468824,4824566,242576091,237565474
29379440_4826331,CM021107.1,8,29379440,237751525,7468824,4826331,242577856,237567239
29379440_4826406,CM021107.1,8,29379440,237751525,7468824,4826406,242577931,237567314
29379440_4826937,CM021107.1,8,29379440,237751525,7468824,4826937,242578462,237567845
29379440_4826970,CM021107.1,8,29379440,237751525,7468824,4826970,242578495,237567878
29379440_4890287,CM021107.1,8,29379440,237751525,7468824,4890287,242641812,237631195
29379440_4905779,CM021107.1,8,29379440,237751525,7468824,4905779,242657304,237646687
29379440_4905817,CM021107.1,8,29379440,237751525,7468824,4905817,242657342,237646725
29379440_4914751,CM021107.1,8,29379440,237751525,7468824,4914751,242666276,237655659
29379440_4914882,CM021107.1,8,29379440,237751525,7468824,4914882,242666407,237655790
29379440_4919887,CM021107.1,8,29379440,237751525,7468824,4919887,242671412,237660795
29379440_4919940,CM021107.1,8,29379440,237751525,7468824,4919940,242671465,237660848
29379440_4919965,CM021107.1,8,29379440,237751525,7468824,4919965,242671490,237660873
29377531_4979571,CM021107.1,8,29377531,237758005,5503306,4979571,242737576,237726959
29377531_4979620,CM021107.1,8,29377531,237758005,5503306,4979620,242737625,237727008
29380355_4991902,CM021107.1,8,29380355,237758143,5942131,4991902,242750045,237739428
29377337_2491240,CM021107.1,8,29377337,240283482,2510720,2491240,242774722,237764105
29378006_5104255,CM021107.1,8,29378006,237751519,7871244,5104255,242855774,237845157
29378006_5104543,CM021107.1,8,29378006,237751519,7871244,5104543,242856062,237845445
29378006_5104591,CM021107.1,8,29378006,237751519,7871244,5104591,242856110,237845493
29378006_5104627,CM021107.1,8,29378006,237751519,7871244,5104627,242856146,237845529
29378006_5104634,CM021107.1,8,29378006,237751519,7871244,5104634,242856153,237845536
29378006_5104769,CM021107.1,8,29378006,237751519,7871244,5104769,242856288,237845671
29378006_5104826,CM021107.1,8,29378006,237751519,7871244,5104826,242856345,237845728
29380355_5525068,CM021107.1,8,29380355,237758143,5942131,5525068,243283211,238272594
29380355_5525146,CM021107.1,8,29380355,237758143,5942131,5525146,243283289,238272672
29380355_5533671,CM021107.1,8,29380355,237758143,5942131,5533671,243291814,238281197
29380355_5533728,CM021107.1,8,29380355,237758143,5942131,5533728,243291871,238281254
29379440_5818784,CM021107.1,8,29379440,237751525,7468824,5818784,243570309,238559692
29381145_5917308,CM021107.1,8,29381145,237757010,6318947,5917308,243674318,238663701
29381145_5917322,CM021107.1,8,29381145,237757010,6318947,5917322,243674332,238663715
29381145_5917397,CM021107.1,8,29381145,237757010,6318947,5917397,243674407,238663790
29381145_5917474,CM021107.1,8,29381145,237757010,6318947,5917474,243674484,238663867
29381145_5985291,CM021107.1,8,29381145,237757010,6318947,5985291,243742301,238731684
29381145_5985382,CM021107.1,8,29381145,237757010,6318947,5985382,243742392,238731775
29381145_5985386,CM021107.1,8,29381145,237757010,6318947,5985386,243742396,238731779
29381145_6053005,CM021107.1,8,29381145,237757010,6318947,6053005,243810015,238799398
29381145_6053082,CM021107.1,8,29381145,237757010,6318947,6053082,243810092,238799475
29381145_6053176,CM021107.1,8,29381145,237757010,6318947,6053176,243810186,238799569
29381145_6053186,CM021107.1,8,29381145,237757010,6318947,6053186,243810196,238799579
29381145_6053247,CM021107.1,8,29381145,237757010,6318947,6053247,243810257,238799640
29381145_6054613,CM021107.1,8,29381145,237757010,6318947,6054613,243811623,238801006
29381145_6054658,CM021107.1,8,29381145,237757010,6318947,6054658,243811668,238801051
29381145_6054749,CM021107.1,8,29381145,237757010,6318947,6054749,243811759,238801142
29381145_6054789,CM021107.1,8,29381145,237757010,6318947,6054789,243811799,238801182
29377783_133904,CM021107.1,8,29377783,244307498,350197,133904,244441402,239430785
29377783_133910,CM021107.1,8,29377783,244307498,350197,133910,244441408,239430791
29377783_133944,CM021107.1,8,29377783,244307498,350197,133944,244441442,239430825
29379440_7027137,CM021107.1,8,29379440,237751525,7468824,7027137,244778662,239768045
29379440_7027152,CM021107.1,8,29379440,237751525,7468824,7027152,244778677,239768060
29382049_7838964,CM021107.1,8,29382049,237751526,12753296,7838964,245590490,240579873
29382049_7839463,CM021107.1,8,29382049,237751526,12753296,7839463,245590989,240580372
29382049_8451419,CM021107.1,8,29382049,237751526,12753296,8451419,246202945,241192328
29382049_8451425,CM021107.1,8,29382049,237751526,12753296,8451425,246202951,241192334
29382049_10742188,CM021107.1,8,29382049,237751526,12753296,10742188,248493714,243483097
29382049_10742317,CM021107.1,8,29382049,237751526,12753296,10742317,248493843,243483226
29382049_10743928,CM021107.1,8,29382049,237751526,12753296,10743928,248495454,243484837
29382049_10743938,CM021107.1,8,29382049,237751526,12753296,10743938,248495464,243484847
29382049_11055131,CM021107.1,8,29382049,237751526,12753296,11055131,248806657,243796040
29382049_11055246,CM021107.1,8,29382049,237751526,12753296,11055246,248806772,243796155
29382049_11055369,CM021107.1,8,29382049,237751526,12753296,11055369,248806895,243796278
29382049_11055631,CM021107.1,8,29382049,237751526,12753296,11055631,248807157,243796540
29382049_11102892,CM021107.1,8,29382049,237751526,12753296,11102892,248854418,243843801
29382049_11103970,CM021107.1,8,29382049,237751526,12753296,11103970,248855496,243844879
29382049_11645795,CM021107.1,8,29382049,237751526,12753296,11645795,249397321,244386704
29382049_11645851,CM021107.1,8,29382049,237751526,12753296,11645851,249397377,244386760
29382049_11645864,CM021107.1,8,29382049,237751526,12753296,11645864,249397390,244386773
29382049_11656635,CM021107.1,8,29382049,237751526,12753296,11656635,249408161,244397544
29382049_11657148,CM021107.1,8,29382049,237751526,12753296,11657148,249408674,244398057
29341002_8607,CM021107.1,8,29341002,253692602,37477,8607,253701209,248690592
29380586_60249,CM021107.1,8,29380586,256147696,562936,60249,256207945,251197328
29380586_60365,CM021107.1,8,29380586,256147696,562936,60365,256208061,251197444
29380586_60410,CM021107.1,8,29380586,256147696,562936,60410,256208106,251197489
29377154_84256,CM021107.1,8,29377154,256148518,495837,84256,256232774,251222157
29377154_84283,CM021107.1,8,29377154,256148518,495837,84283,256232801,251222184
29377154_84296,CM021107.1,8,29377154,256148518,495837,84296,256232814,251222197
29380586_173317,CM021107.1,8,29380586,256147696,562936,173317,256321013,251310396
29380586_173378,CM021107.1,8,29380586,256147696,562936,173378,256321074,251310457
29380586_173506,CM021107.1,8,29380586,256147696,562936,173506,256321202,251310585
29380586_173532,CM021107.1,8,29380586,256147696,562936,173532,256321228,251310611
29381767_211300,CM021107.1,8,29381767,256147693,1754824,211300,256358993,251348376
29381767_211377,CM021107.1,8,29381767,256147693,1754824,211377,256359070,251348453
29381767_220299,CM021107.1,8,29381767,256147693,1754824,220299,256367992,251357375
29381767_353666,CM021107.1,8,29381767,256147693,1754824,353666,256501359,251490742
29377154_461199,CM021107.1,8,29377154,256148518,495837,461199,256609717,251599100
29377424_516775,CM021107.1,8,29377424,256147688,1501576,516775,256664463,251653846
29377424_526081,CM021107.1,8,29377424,256147688,1501576,526081,256673769,251663152
29377424_526251,CM021107.1,8,29377424,256147688,1501576,526251,256673939,251663322
29381767_571091,CM021107.1,8,29381767,256147693,1754824,571091,256718784,251708167
29381767_611868,CM021107.1,8,29381767,256147693,1754824,611868,256759561,251748944
29381767_615552,CM021107.1,8,29381767,256147693,1754824,615552,256763245,251752628
29381767_615821,CM021107.1,8,29381767,256147693,1754824,615821,256763514,251752897
29377424_627426,CM021107.1,8,29377424,256147688,1501576,627426,256775114,251764497
29377424_920111,CM021107.1,8,29377424,256147688,1501576,920111,257067799,252057182
29379130_934959,CM021107.1,8,29379130,256147693,1252382,934959,257082652,252072035
29379130_934964,CM021107.1,8,29379130,256147693,1252382,934964,257082657,252072040
29380279_992905,CM021107.1,8,29380279,256147999,1822431,992905,257140904,252130287
29380279_992911,CM021107.1,8,29380279,256147999,1822431,992911,257140910,252130293
29380279_1004553,CM021107.1,8,29380279,256147999,1822431,1004553,257152552,252141935
29380279_1017568,CM021107.1,8,29380279,256147999,1822431,1017568,257165567,252154950
29380279_1033509,CM021107.1,8,29380279,256147999,1822431,1033509,257181508,252170891
29380279_1033576,CM021107.1,8,29380279,256147999,1822431,1033576,257181575,252170958
29380279_1033612,CM021107.1,8,29380279,256147999,1822431,1033612,257181611,252170994
29380279_1034719,CM021107.1,8,29380279,256147999,1822431,1034719,257182718,252172101
29380279_1034721,CM021107.1,8,29380279,256147999,1822431,1034721,257182720,252172103
29380279_1034780,CM021107.1,8,29380279,256147999,1822431,1034780,257182779,252172162
29380279_1034841,CM021107.1,8,29380279,256147999,1822431,1034841,257182840,252172223
29380279_1034842,CM021107.1,8,29380279,256147999,1822431,1034842,257182841,252172224
29381767_1387895,CM021107.1,8,29381767,256147693,1754824,1387895,257535588,252524971
29381767_1388797,CM021107.1,8,29381767,256147693,1754824,1388797,257536490,252525873
29381767_1388842,CM021107.1,8,29381767,256147693,1754824,1388842,257536535,252525918
29363928_144539,CM021107.1,8,29363928,257897599,241551,144539,258042138,253031521
29381996_447778,CM021107.1,8,29381996,258681318,2821352,447778,259129096,254118479
29379306_523392,CM021107.1,8,29379306,258682657,1044883,523392,259206049,254195432
29379306_523463,CM021107.1,8,29379306,258682657,1044883,523463,259206120,254195503
29381996_696275,CM021107.1,8,29381996,258681318,2821352,696275,259377593,254366976
29381996_696276,CM021107.1,8,29381996,258681318,2821352,696276,259377594,254366977
29381996_716204,CM021107.1,8,29381996,258681318,2821352,716204,259397522,254386905
29382411_755610,CM021107.1,8,29382411,258681319,1378366,755610,259436929,254426312
29381996_773498,CM021107.1,8,29381996,258681318,2821352,773498,259454816,254444199
29381996_773553,CM021107.1,8,29381996,258681318,2821352,773553,259454871,254444254
29381996_790559,CM021107.1,8,29381996,258681318,2821352,790559,259471877,254461260
29381996_790578,CM021107.1,8,29381996,258681318,2821352,790578,259471896,254461279
29381996_790747,CM021107.1,8,29381996,258681318,2821352,790747,259472065,254461448
29381996_790799,CM021107.1,8,29381996,258681318,2821352,790799,259472117,254461500
29381996_971884,CM021107.1,8,29381996,258681318,2821352,971884,259653202,254642585
29381996_971907,CM021107.1,8,29381996,258681318,2821352,971907,259653225,254642608
29381996_971956,CM021107.1,8,29381996,258681318,2821352,971956,259653274,254642657
29381996_971976,CM021107.1,8,29381996,258681318,2821352,971976,259653294,254642677
29381996_972029,CM021107.1,8,29381996,258681318,2821352,972029,259653347,254642730
29381996_972038,CM021107.1,8,29381996,258681318,2821352,972038,259653356,254642739
29382411_1323437,CM021107.1,8,29382411,258681319,1378366,1323437,260004756,254994139
29381996_1422003,CM021107.1,8,29381996,258681318,2821352,1422003,260103321,255092704
29381996_1422034,CM021107.1,8,29381996,258681318,2821352,1422034,260103352,255092735
29381996_1422043,CM021107.1,8,29381996,258681318,2821352,1422043,260103361,255092744
29381996_1422057,CM021107.1,8,29381996,258681318,2821352,1422057,260103375,255092758
29381996_1422063,CM021107.1,8,29381996,258681318,2821352,1422063,260103381,255092764
29381996_1422070,CM021107.1,8,29381996,258681318,2821352,1422070,260103388,255092771
29381996_1422071,CM021107.1,8,29381996,258681318,2821352,1422071,260103389,255092772
29381996_1422074,CM021107.1,8,29381996,258681318,2821352,1422074,260103392,255092775
29381996_1422077,CM021107.1,8,29381996,258681318,2821352,1422077,260103395,255092778
29381996_1422081,CM021107.1,8,29381996,258681318,2821352,1422081,260103399,255092782
29381996_1422088,CM021107.1,8,29381996,258681318,2821352,1422088,260103406,255092789
29381996_1422089,CM021107.1,8,29381996,258681318,2821352,1422089,260103407,255092790
29381996_1422091,CM021107.1,8,29381996,258681318,2821352,1422091,260103409,255092792
29381996_1422092,CM021107.1,8,29381996,258681318,2821352,1422092,260103410,255092793
29381996_1422115,CM021107.1,8,29381996,258681318,2821352,1422115,260103433,255092816
29381996_1824632,CM021107.1,8,29381996,258681318,2821352,1824632,260505950,255495333
29381996_1824633,CM021107.1,8,29381996,258681318,2821352,1824633,260505951,255495334
29381996_1892676,CM021107.1,8,29381996,258681318,2821352,1892676,260573994,255563377
29381996_1892687,CM021107.1,8,29381996,258681318,2821352,1892687,260574005,255563388
29381996_1892810,CM021107.1,8,29381996,258681318,2821352,1892810,260574128,255563511
29381996_1892929,CM021107.1,8,29381996,258681318,2821352,1892929,260574247,255563630
29381996_1892980,CM021107.1,8,29381996,258681318,2821352,1892980,260574298,255563681
29381996_1963812,CM021107.1,8,29381996,258681318,2821352,1963812,260645130,255634513
29381996_1963818,CM021107.1,8,29381996,258681318,2821352,1963818,260645136,255634519
29381996_1963846,CM021107.1,8,29381996,258681318,2821352,1963846,260645164,255634547
29381996_1964085,CM021107.1,8,29381996,258681318,2821352,1964085,260645403,255634786
