SNP,not_fixed,ref_fixed,alt_fixed,total,not_fixed_exp,ref_fixed_exp,alt_fixed_exp,chi_sq,p.value,p.adj.BH,p.adj.bonf,p.adj.holm
29378135_2137099,17,4,3,24,1.5,11.25,11.25,170.8888889,7.80E-38,5.26E-36,2.82E-33,2.78E-33
29378168_144730,16,8,0,24,1.5,11.25,11.25,152.3555556,8.25E-34,4.45E-32,2.98E-29,2.93E-29
29378174_645777,18,6,0,24,1.5,11.25,11.25,195.2,4.10E-43,4.13E-41,1.48E-38,1.47E-38
29378174_645801,17,6,1,24,1.5,11.25,11.25,171.9555556,4.57E-38,3.17E-36,1.65E-33,1.63E-33
29378181_753475,18,6,0,24,1.5,11.25,11.25,195.2,4.10E-43,4.13E-41,1.48E-38,1.47E-38
29378201_2845280,11,12,1,24,1.5,11.25,11.25,69.55555556,7.87E-16,1.60E-14,2.85E-11,2.71E-11
29378313_1551519,10,14,0,24,1.5,11.25,11.25,60.08888889,8.95E-14,1.64E-12,3.24E-09,3.06E-09
29378313_2565022,15,9,0,24,1.5,11.25,11.25,133.2,1.19E-29,5.03E-28,4.31E-25,4.21E-25
29378388_1404362,19,5,0,24,1.5,11.25,11.25,218.8888889,2.94E-48,4.03E-46,1.06E-43,1.06E-43
29378410_3043952,17,4,3,24,1.5,11.25,11.25,170.8888889,7.80E-38,5.26E-36,2.82E-33,2.78E-33
29378410_3044044,14,5,5,24,1.5,11.25,11.25,111.1111111,7.46E-25,2.49E-23,2.70E-20,2.62E-20
29378636_3000145,17,7,0,24,1.5,11.25,11.25,173.0222222,2.68E-38,1.90E-36,9.71E-34,9.57E-34
29378972_1494876,16,7,1,24,1.5,11.25,11.25,151.1111111,1.54E-33,8.18E-32,5.56E-29,5.46E-29
29378972_1494891,13,11,0,24,1.5,11.25,11.25,99.42222222,2.57E-22,7.45E-21,9.31E-18,9.00E-18
29378972_1494900,12,12,0,24,1.5,11.25,11.25,84.8,3.85E-19,9.54E-18,1.39E-14,1.34E-14
29379313_4729,16,7,1,24,1.5,11.25,11.25,151.1111111,1.54E-33,8.18E-32,5.56E-29,5.46E-29
29379313_4731,16,7,1,24,1.5,11.25,11.25,151.1111111,1.54E-33,8.18E-32,5.56E-29,5.46E-29
29379313_4747,16,7,1,24,1.5,11.25,11.25,151.1111111,1.54E-33,8.18E-32,5.56E-29,5.46E-29
29379343_753960,9,15,0,24,1.5,11.25,11.25,50,1.39E-11,2.26E-10,5.02E-07,4.72E-07
29379418_466803,11,13,0,24,1.5,11.25,11.25,71.68888889,2.71E-16,5.79E-15,9.80E-12,9.35E-12
29379419_5385,16,8,0,24,1.5,11.25,11.25,152.3555556,8.25E-34,4.45E-32,2.98E-29,2.93E-29
29379486_57892,9,15,0,24,1.5,11.25,11.25,50,1.39E-11,2.26E-10,5.02E-07,4.72E-07
29379507_97290,19,5,0,24,1.5,11.25,11.25,218.8888889,2.94E-48,4.03E-46,1.06E-43,1.06E-43
29379523_1273462,12,7,5,24,1.5,11.25,11.25,78.57777778,8.65E-18,1.98E-16,3.13E-13,2.99E-13
29379523_1273463,12,7,5,24,1.5,11.25,11.25,78.57777778,8.65E-18,1.98E-16,3.13E-13,2.99E-13
29379604_101200,14,5,5,24,1.5,11.25,11.25,111.1111111,7.46E-25,2.49E-23,2.70E-20,2.62E-20
29379604_101304,21,3,0,24,1.5,11.25,11.25,270.8,1.57E-59,5.47E-57,5.69E-55,5.67E-55
29379657_1757763,13,11,0,24,1.5,11.25,11.25,99.42222222,2.57E-22,7.45E-21,9.31E-18,9.00E-18
29379657_1757767,15,9,0,24,1.5,11.25,11.25,133.2,1.19E-29,5.03E-28,4.31E-25,4.21E-25
29379657_1757785,15,9,0,24,1.5,11.25,11.25,133.2,1.19E-29,5.03E-28,4.31E-25,4.21E-25
29379780_390740,22,2,0,24,1.5,11.25,11.25,299.0222222,1.17E-65,8.14E-63,4.23E-61,4.23E-61
29379789_518270,14,9,1,24,1.5,11.25,11.25,113.9555556,1.80E-25,6.13E-24,6.51E-21,6.32E-21
29379896_569503,15,8,1,24,1.5,11.25,11.25,131.7777778,2.43E-29,1.01E-27,8.78E-25,8.57E-25
29379896_569557,15,7,2,24,1.5,11.25,11.25,130.7111111,4.13E-29,1.72E-27,1.50E-24,1.46E-24
29379907_477202,16,8,0,24,1.5,11.25,11.25,152.3555556,8.25E-34,4.45E-32,2.98E-29,2.93E-29
29379959_3788596,13,11,0,24,1.5,11.25,11.25,99.42222222,2.57E-22,7.45E-21,9.31E-18,9.00E-18
29379959_3788654,20,4,0,24,1.5,11.25,11.25,244.0888889,9.93E-54,2.02E-51,3.59E-49,3.57E-49
29380021_1439346,16,8,0,24,1.5,11.25,11.25,152.3555556,8.25E-34,4.45E-32,2.98E-29,2.93E-29
29380163_1027494,13,11,0,24,1.5,11.25,11.25,99.42222222,2.57E-22,7.45E-21,9.31E-18,9.00E-18
29380232_15598,9,15,0,24,1.5,11.25,11.25,50,1.39E-11,2.26E-10,5.02E-07,4.72E-07
29380272_188670,15,2,7,24,1.5,11.25,11.25,130.7111111,4.13E-29,1.72E-27,1.50E-24,1.46E-24
29380313_393020,13,11,0,24,1.5,11.25,11.25,99.42222222,2.57E-22,7.45E-21,9.31E-18,9.00E-18
29380336_101537,20,3,1,24,1.5,11.25,11.25,243.5555556,1.30E-53,2.60E-51,4.69E-49,4.67E-49
29380408_791460,19,5,0,24,1.5,11.25,11.25,218.8888889,2.94E-48,4.03E-46,1.06E-43,1.06E-43
29380640_493203,16,4,4,24,1.5,11.25,11.25,149.5111111,3.42E-33,1.80E-31,1.24E-28,1.21E-28
29380686_987365,17,1,6,24,1.5,11.25,11.25,171.9555556,4.57E-38,3.17E-36,1.65E-33,1.63E-33
29380686_987440,14,5,5,24,1.5,11.25,11.25,111.1111111,7.46E-25,2.49E-23,2.70E-20,2.62E-20
29380762_418441,11,13,0,24,1.5,11.25,11.25,71.68888889,2.71E-16,5.79E-15,9.80E-12,9.35E-12
29380783_3724877,16,8,0,24,1.5,11.25,11.25,152.3555556,8.25E-34,4.45E-32,2.98E-29,2.93E-29
29380854_7973810,18,6,0,24,1.5,11.25,11.25,195.2,4.10E-43,4.13E-41,1.48E-38,1.47E-38
29380854_7973816,18,6,0,24,1.5,11.25,11.25,195.2,4.10E-43,4.13E-41,1.48E-38,1.47E-38
29380970_501761,13,5,6,24,1.5,11.25,11.25,94.08888889,3.71E-21,1.00E-19,1.34E-16,1.29E-16
29381010_70823,12,8,4,24,1.5,11.25,11.25,79.11111111,6.63E-18,1.53E-16,2.40E-13,2.29E-13
29381275_1048172,17,7,0,24,1.5,11.25,11.25,173.0222222,2.68E-38,1.90E-36,9.71E-34,9.57E-34
29381275_1048190,21,3,0,24,1.5,11.25,11.25,270.8,1.57E-59,5.47E-57,5.69E-55,5.67E-55
29381284_1558767,13,11,0,24,1.5,11.25,11.25,99.42222222,2.57E-22,7.45E-21,9.31E-18,9.00E-18
29381362_786372,13,11,0,24,1.5,11.25,11.25,99.42222222,2.57E-22,7.45E-21,9.31E-18,9.00E-18
29381362_786397,12,12,0,24,1.5,11.25,11.25,84.8,3.85E-19,9.54E-18,1.39E-14,1.34E-14
29381393_70860,19,5,0,24,1.5,11.25,11.25,218.8888889,2.94E-48,4.03E-46,1.06E-43,1.06E-43
29381493_4061650,22,0,2,24,1.5,11.25,11.25,299.0222222,1.17E-65,8.14E-63,4.23E-61,4.23E-61
29381495_27799,19,4,1,24,1.5,11.25,11.25,218.1777778,4.20E-48,5.67E-46,1.52E-43,1.51E-43
29381533_487516,13,8,3,24,1.5,11.25,11.25,95.15555556,2.17E-21,5.91E-20,7.86E-17,7.58E-17
29381594_2599358,13,0,11,24,1.5,11.25,11.25,99.42222222,2.57E-22,7.45E-21,9.31E-18,9.00E-18
29381635_1057435,20,2,2,24,1.5,11.25,11.25,243.3777778,1.42E-53,2.83E-51,5.12E-49,5.10E-49
29381646_1494347,19,4,1,24,1.5,11.25,11.25,218.1777778,4.20E-48,5.67E-46,1.52E-43,1.51E-43
29381701_3996310,18,6,0,24,1.5,11.25,11.25,195.2,4.10E-43,4.13E-41,1.48E-38,1.47E-38
29381701_3996354,19,5,0,24,1.5,11.25,11.25,218.8888889,2.94E-48,4.03E-46,1.06E-43,1.06E-43
29381722_2669933,15,4,5,24,1.5,11.25,11.25,129.6444444,7.05E-29,2.90E-27,2.55E-24,2.49E-24
29381729_1126072,14,9,1,24,1.5,11.25,11.25,113.9555556,1.80E-25,6.13E-24,6.51E-21,6.32E-21
29381898_14619,10,14,0,24,1.5,11.25,11.25,60.08888889,8.95E-14,1.64E-12,3.24E-09,3.06E-09
29381954_37033,17,7,0,24,1.5,11.25,11.25,173.0222222,2.68E-38,1.90E-36,9.71E-34,9.57E-34
29381954_37057,16,8,0,24,1.5,11.25,11.25,152.3555556,8.25E-34,4.45E-32,2.98E-29,2.93E-29
29382028_1854333,18,1,5,24,1.5,11.25,11.25,194.3111111,6.40E-43,6.41E-41,2.31E-38,2.29E-38
29382119_1207430,18,6,0,24,1.5,11.25,11.25,195.2,4.10E-43,4.13E-41,1.48E-38,1.47E-38
29382152_552459,16,8,0,24,1.5,11.25,11.25,152.3555556,8.25E-34,4.45E-32,2.98E-29,2.93E-29
29382152_552488,15,9,0,24,1.5,11.25,11.25,133.2,1.19E-29,5.03E-28,4.31E-25,4.21E-25
29382217_8014,16,4,4,24,1.5,11.25,11.25,149.5111111,3.42E-33,1.80E-31,1.24E-28,1.21E-28
29382217_8055,17,4,3,24,1.5,11.25,11.25,170.8888889,7.80E-38,5.26E-36,2.82E-33,2.78E-33
29382227_662691,19,5,0,24,1.5,11.25,11.25,218.8888889,2.94E-48,4.03E-46,1.06E-43,1.06E-43
29382227_662713,19,2,3,24,1.5,11.25,11.25,217.8222222,5.02E-48,6.75E-46,1.82E-43,1.80E-43
29382227_662764,16,4,4,24,1.5,11.25,11.25,149.5111111,3.42E-33,1.80E-31,1.24E-28,1.21E-28
29382272_449276,16,8,0,24,1.5,11.25,11.25,152.3555556,8.25E-34,4.45E-32,2.98E-29,2.93E-29
29382272_449280,14,10,0,24,1.5,11.25,11.25,115.5555556,8.08E-26,2.85E-24,2.92E-21,2.84E-21
29382272_449314,17,7,0,24,1.5,11.25,11.25,173.0222222,2.68E-38,1.90E-36,9.71E-34,9.57E-34
29382361_3796818,18,5,1,24,1.5,11.25,11.25,194.3111111,6.40E-43,6.41E-41,2.31E-38,2.29E-38
29382425_985442,19,5,0,24,1.5,11.25,11.25,218.8888889,2.94E-48,4.03E-46,1.06E-43,1.06E-43
29382425_985512,18,6,0,24,1.5,11.25,11.25,195.2,4.10E-43,4.13E-41,1.48E-38,1.47E-38
29382469_850091,17,5,2,24,1.5,11.25,11.25,171.2444444,6.53E-38,4.44E-36,2.36E-33,2.33E-33
29382473_1209168,19,5,0,24,1.5,11.25,11.25,218.8888889,2.94E-48,4.03E-46,1.06E-43,1.06E-43
29382501_464090,18,6,0,24,1.5,11.25,11.25,195.2,4.10E-43,4.13E-41,1.48E-38,1.47E-38
6004960_651,12,7,5,24,1.5,11.25,11.25,78.57777778,8.65E-18,1.98E-16,3.13E-13,2.99E-13
8959210_357,15,0,9,24,1.5,11.25,11.25,133.2,1.19E-29,5.03E-28,4.31E-25,4.21E-25
8959210_525,13,11,0,24,1.5,11.25,11.25,99.42222222,2.57E-22,7.45E-21,9.31E-18,9.00E-18
13088301_259,16,8,1,25,1.5625,11.71875,11.71875,144.3866667,4.43E-32,2.16E-30,1.60E-27,1.57E-27
16323825_472,21,4,0,25,1.5625,11.71875,11.71875,258.6053333,6.99E-57,1.77E-54,2.53E-52,2.52E-52
28135302_706,22,3,0,25,1.5625,11.71875,11.71875,285.528,9.96E-63,4.74E-60,3.60E-58,3.60E-58
28154626_3569,21,4,0,25,1.5625,11.71875,11.71875,258.6053333,6.99E-57,1.77E-54,2.53E-52,2.52E-52
28155370_398,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
28165285_545,17,0,8,25,1.5625,11.71875,11.71875,165.4213333,1.20E-36,7.56E-35,4.34E-32,4.27E-32
28166317_963,22,3,0,25,1.5625,11.71875,11.71875,285.528,9.96E-63,4.74E-60,3.60E-58,3.60E-58
28169166_894,22,1,2,25,1.5625,11.71875,11.71875,285.1866667,1.18E-62,5.28E-60,4.27E-58,4.27E-58
28178873_271,20,5,0,25,1.5625,11.71875,11.71875,233.1333333,2.38E-51,3.94E-49,8.59E-47,8.55E-47
28185651_5063,21,2,2,25,1.5625,11.71875,11.71875,257.9226667,9.84E-57,2.37E-54,3.56E-52,3.54E-52
28192406_163,21,0,4,25,1.5625,11.71875,11.71875,258.6053333,6.99E-57,1.77E-54,2.53E-52,2.52E-52
28210095_853,15,3,7,25,1.5625,11.71875,11.71875,123.9493333,1.22E-27,4.68E-26,4.40E-23,4.28E-23
28222105_4646,22,0,3,25,1.5625,11.71875,11.71875,285.528,9.96E-63,4.74E-60,3.60E-58,3.60E-58
28446824_1109,24,0,1,25,1.5625,11.71875,11.71875,343.7253333,2.30E-75,9.17E-72,8.31E-71,8.31E-71
28446824_1123,24,0,1,25,1.5625,11.71875,11.71875,343.7253333,2.30E-75,9.17E-72,8.31E-71,8.31E-71
28446824_1132,21,2,2,25,1.5625,11.71875,11.71875,257.9226667,9.84E-57,2.37E-54,3.56E-52,3.54E-52
28545283_4431,15,0,10,25,1.5625,11.71875,11.71875,127.5333333,2.03E-28,8.26E-27,7.33E-24,7.15E-24
28611099_7079,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
28758155_5097,20,5,0,25,1.5625,11.71875,11.71875,233.1333333,2.38E-51,3.94E-49,8.59E-47,8.55E-47
28893556_2528,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
28907044_7374,8,15,2,25,1.5625,11.71875,11.71875,35.50133333,1.95E-08,2.63E-07,0.000706994,0.000654522
29182178_7401,22,2,1,25,1.5625,11.71875,11.71875,285.1866667,1.18E-62,5.28E-60,4.27E-58,4.27E-58
29183981_3167,20,5,0,25,1.5625,11.71875,11.71875,233.1333333,2.38E-51,3.94E-49,8.59E-47,8.55E-47
29186728_683,13,12,0,25,1.5625,11.71875,11.71875,95.448,1.88E-21,5.23E-20,6.79E-17,6.55E-17
29187808_1545,18,4,3,25,1.5625,11.71875,11.71875,184.4933333,8.67E-41,7.43E-39,3.13E-36,3.10E-36
29192492_2820,20,5,0,25,1.5625,11.71875,11.71875,233.1333333,2.38E-51,3.94E-49,8.59E-47,8.55E-47
29193701_1284,23,0,2,25,1.5625,11.71875,11.71875,313.9013333,6.87E-69,8.29E-66,2.49E-64,2.48E-64
29210702_534,22,2,1,25,1.5625,11.71875,11.71875,285.1866667,1.18E-62,5.28E-60,4.27E-58,4.27E-58
29211262_6884,19,6,0,25,1.5625,11.71875,11.71875,209.112,3.91E-46,4.62E-44,1.41E-41,1.40E-41
29211262_6999,21,4,0,25,1.5625,11.71875,11.71875,258.6053333,6.99E-57,1.77E-54,2.53E-52,2.52E-52
29211262_7002,20,5,0,25,1.5625,11.71875,11.71875,233.1333333,2.38E-51,3.94E-49,8.59E-47,8.55E-47
29213196_6477,16,6,3,25,1.5625,11.71875,11.71875,142.68,1.04E-31,4.98E-30,3.77E-27,3.69E-27
29250130_4391,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
29296098_1334,22,1,2,25,1.5625,11.71875,11.71875,285.1866667,1.18E-62,5.28E-60,4.27E-58,4.27E-58
29333507_2002,13,4,8,25,1.5625,11.71875,11.71875,89.98666667,2.88E-20,7.55E-19,1.04E-15,1.00E-15
29344878_451,17,6,2,25,1.5625,11.71875,11.71875,163.3733333,3.34E-36,2.09E-34,1.21E-31,1.19E-31
29344878_480,19,4,2,25,1.5625,11.71875,11.71875,207.7466667,7.73E-46,9.00E-44,2.80E-41,2.77E-41
29344878_534,20,4,1,25,1.5625,11.71875,11.71875,232.4506667,3.34E-51,5.50E-49,1.21E-46,1.20E-46
29344990_120668,17,7,1,25,1.5625,11.71875,11.71875,164.2266667,2.18E-36,1.37E-34,7.89E-32,7.76E-32
29346209_126016,19,6,0,25,1.5625,11.71875,11.71875,209.112,3.91E-46,4.62E-44,1.41E-41,1.40E-41
29346254_72502,17,8,0,25,1.5625,11.71875,11.71875,165.4213333,1.20E-36,7.56E-35,4.34E-32,4.27E-32
29346254_72515,15,8,2,25,1.5625,11.71875,11.71875,124.8026667,7.93E-28,3.06E-26,2.87E-23,2.80E-23
29346254_72520,17,8,0,25,1.5625,11.71875,11.71875,165.4213333,1.20E-36,7.56E-35,4.34E-32,4.27E-32
29346254_78366,16,8,1,25,1.5625,11.71875,11.71875,144.3866667,4.43E-32,2.16E-30,1.60E-27,1.57E-27
29351512_117973,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
29360291_798154,8,17,0,25,1.5625,11.71875,11.71875,40.62133333,1.51E-09,2.17E-08,5.47E-05,5.08E-05
29360291_798158,10,15,0,25,1.5625,11.71875,11.71875,58.2,2.30E-13,4.16E-12,8.33E-09,7.87E-09
29365110_81765,20,5,0,25,1.5625,11.71875,11.71875,233.1333333,2.38E-51,3.94E-49,8.59E-47,8.55E-47
29366883_20066,15,9,1,25,1.5625,11.71875,11.71875,125.9973333,4.37E-28,1.71E-26,1.58E-23,1.54E-23
29370959_2270,14,8,3,25,1.5625,11.71875,11.71875,106.6693333,6.87E-24,2.16E-22,2.49E-19,2.41E-19
29370959_2303,15,1,9,25,1.5625,11.71875,11.71875,125.9973333,4.37E-28,1.71E-26,1.58E-23,1.54E-23
29370959_2305,15,1,9,25,1.5625,11.71875,11.71875,125.9973333,4.37E-28,1.71E-26,1.58E-23,1.54E-23
29370959_2331,15,10,0,25,1.5625,11.71875,11.71875,127.5333333,2.03E-28,8.26E-27,7.33E-24,7.15E-24
29371212_81361,19,6,0,25,1.5625,11.71875,11.71875,209.112,3.91E-46,4.62E-44,1.41E-41,1.40E-41
29372154_29226,21,3,1,25,1.5625,11.71875,11.71875,258.0933333,9.03E-57,2.24E-54,3.27E-52,3.25E-52
29374034_3611,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
29377009_411403,22,3,0,25,1.5625,11.71875,11.71875,285.528,9.96E-63,4.74E-60,3.60E-58,3.60E-58
29377402_5918994,12,12,1,25,1.5625,11.71875,11.71875,79.53333333,5.36E-18,1.24E-16,1.94E-13,1.86E-13
29377464_1053150,18,4,3,25,1.5625,11.71875,11.71875,184.4933333,8.67E-41,7.43E-39,3.13E-36,3.10E-36
29377464_1053157,18,4,3,25,1.5625,11.71875,11.71875,184.4933333,8.67E-41,7.43E-39,3.13E-36,3.10E-36
29377480_833148,16,7,2,25,1.5625,11.71875,11.71875,143.3626667,7.40E-32,3.55E-30,2.68E-27,2.62E-27
29377544_939104,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
29377544_939132,17,8,0,25,1.5625,11.71875,11.71875,165.4213333,1.20E-36,7.56E-35,4.34E-32,4.27E-32
29377567_736469,22,3,0,25,1.5625,11.71875,11.71875,285.528,9.96E-63,4.74E-60,3.60E-58,3.60E-58
29377567_736631,21,4,0,25,1.5625,11.71875,11.71875,258.6053333,6.99E-57,1.77E-54,2.53E-52,2.52E-52
29377567_736667,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
29377567_736674,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
29377606_95889,13,12,0,25,1.5625,11.71875,11.71875,95.448,1.88E-21,5.23E-20,6.79E-17,6.55E-17
29377608_61217,12,13,0,25,1.5625,11.71875,11.71875,81.58133333,1.93E-18,4.54E-17,6.97E-14,6.68E-14
29377647_653513,11,14,0,25,1.5625,11.71875,11.71875,69.16533333,9.57E-16,1.94E-14,3.46E-11,3.29E-11
29377647_653527,12,13,0,25,1.5625,11.71875,11.71875,81.58133333,1.93E-18,4.54E-17,6.97E-14,6.68E-14
29377647_653528,12,13,0,25,1.5625,11.71875,11.71875,81.58133333,1.93E-18,4.54E-17,6.97E-14,6.68E-14
29377698_2982913,20,5,0,25,1.5625,11.71875,11.71875,233.1333333,2.38E-51,3.94E-49,8.59E-47,8.55E-47
29377789_1001137,20,4,1,25,1.5625,11.71875,11.71875,232.4506667,3.34E-51,5.50E-49,1.21E-46,1.20E-46
29378131_398672,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
29378209_971250,15,10,0,25,1.5625,11.71875,11.71875,127.5333333,2.03E-28,8.26E-27,7.33E-24,7.15E-24
29378444_1383825,15,10,0,25,1.5625,11.71875,11.71875,127.5333333,2.03E-28,8.26E-27,7.33E-24,7.15E-24
29378559_21515,17,8,0,25,1.5625,11.71875,11.71875,165.4213333,1.20E-36,7.56E-35,4.34E-32,4.27E-32
29378559_21535,17,8,0,25,1.5625,11.71875,11.71875,165.4213333,1.20E-36,7.56E-35,4.34E-32,4.27E-32
29378621_2923615,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
29378660_675998,21,0,4,25,1.5625,11.71875,11.71875,258.6053333,6.99E-57,1.77E-54,2.53E-52,2.52E-52
29378946_1232709,15,10,0,25,1.5625,11.71875,11.71875,127.5333333,2.03E-28,8.26E-27,7.33E-24,7.15E-24
29378967_174707,11,0,14,25,1.5625,11.71875,11.71875,69.16533333,9.57E-16,1.94E-14,3.46E-11,3.29E-11
29378972_1494803,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
29379238_4082828,13,12,0,25,1.5625,11.71875,11.71875,95.448,1.88E-21,5.23E-20,6.79E-17,6.55E-17
29379296_56417,22,3,0,25,1.5625,11.71875,11.71875,285.528,9.96E-63,4.74E-60,3.60E-58,3.60E-58
29379374_994682,17,7,1,25,1.5625,11.71875,11.71875,164.2266667,2.18E-36,1.37E-34,7.89E-32,7.76E-32
29379419_5295,17,8,0,25,1.5625,11.71875,11.71875,165.4213333,1.20E-36,7.56E-35,4.34E-32,4.27E-32
29379419_5417,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
29379426_547073,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
29379426_547075,19,6,0,25,1.5625,11.71875,11.71875,209.112,3.91E-46,4.62E-44,1.41E-41,1.40E-41
29379426_547136,14,11,0,25,1.5625,11.71875,11.71875,110.7653333,8.86E-25,2.94E-23,3.21E-20,3.11E-20
29379486_58224,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
29379657_1757801,14,6,5,25,1.5625,11.71875,11.71875,105.6453333,1.15E-23,3.56E-22,4.15E-19,4.02E-19
29379706_1003980,11,13,1,25,1.5625,11.71875,11.71875,66.94666667,2.90E-15,5.78E-14,1.05E-10,9.97E-11
29379751_544444,17,8,0,25,1.5625,11.71875,11.71875,165.4213333,1.20E-36,7.56E-35,4.34E-32,4.27E-32
29379751_544455,14,11,0,25,1.5625,11.71875,11.71875,110.7653333,8.86E-25,2.94E-23,3.21E-20,3.11E-20
29379775_597650,20,5,0,25,1.5625,11.71875,11.71875,233.1333333,2.38E-51,3.94E-49,8.59E-47,8.55E-47
29379896_569473,15,9,1,25,1.5625,11.71875,11.71875,125.9973333,4.37E-28,1.71E-26,1.58E-23,1.54E-23
29379896_569520,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
29379896_569531,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
29379896_569541,15,9,1,25,1.5625,11.71875,11.71875,125.9973333,4.37E-28,1.71E-26,1.58E-23,1.54E-23
29379907_477285,19,5,1,25,1.5625,11.71875,11.71875,208.2586667,5.99E-46,7.01E-44,2.17E-41,2.15E-41
29379959_3787846,19,4,2,25,1.5625,11.71875,11.71875,207.7466667,7.73E-46,9.00E-44,2.80E-41,2.77E-41
29379959_3788594,13,12,0,25,1.5625,11.71875,11.71875,95.448,1.88E-21,5.23E-20,6.79E-17,6.55E-17
29379975_244453,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
29379975_244475,22,3,0,25,1.5625,11.71875,11.71875,285.528,9.96E-63,4.74E-60,3.60E-58,3.60E-58
29380014_758709,17,8,0,25,1.5625,11.71875,11.71875,165.4213333,1.20E-36,7.56E-35,4.34E-32,4.27E-32
29380148_134875,20,5,0,25,1.5625,11.71875,11.71875,233.1333333,2.38E-51,3.94E-49,8.59E-47,8.55E-47
29380148_134898,19,6,0,25,1.5625,11.71875,11.71875,209.112,3.91E-46,4.62E-44,1.41E-41,1.40E-41
29380192_102061,21,2,2,25,1.5625,11.71875,11.71875,257.9226667,9.84E-57,2.37E-54,3.56E-52,3.54E-52
29380232_15563,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
29380232_15582,13,12,0,25,1.5625,11.71875,11.71875,95.448,1.88E-21,5.23E-20,6.79E-17,6.55E-17
29380325_3773472,13,12,0,25,1.5625,11.71875,11.71875,95.448,1.88E-21,5.23E-20,6.79E-17,6.55E-17
29380343_190767,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
29380412_1051169,15,10,0,25,1.5625,11.71875,11.71875,127.5333333,2.03E-28,8.26E-27,7.33E-24,7.15E-24
29380412_1051170,15,10,0,25,1.5625,11.71875,11.71875,127.5333333,2.03E-28,8.26E-27,7.33E-24,7.15E-24
29380412_1051213,17,8,0,25,1.5625,11.71875,11.71875,165.4213333,1.20E-36,7.56E-35,4.34E-32,4.27E-32
29380412_1051310,20,5,0,25,1.5625,11.71875,11.71875,233.1333333,2.38E-51,3.94E-49,8.59E-47,8.55E-47
29380468_3330043,16,9,0,25,1.5625,11.71875,11.71875,145.752,2.24E-32,1.11E-30,8.11E-28,7.94E-28
29380481_641053,15,9,1,25,1.5625,11.71875,11.71875,125.9973333,4.37E-28,1.71E-26,1.58E-23,1.54E-23
29380640_493148,14,5,6,25,1.5625,11.71875,11.71875,105.6453333,1.15E-23,3.56E-22,4.15E-19,4.02E-19
29380640_493160,15,5,5,25,1.5625,11.71875,11.71875,123.2666667,1.71E-27,6.56E-26,6.19E-23,6.03E-23
29380684_520364,18,6,1,25,1.5625,11.71875,11.71875,185.5173333,5.19E-41,4.55E-39,1.88E-36,1.86E-36
29380838_556355,18,7,0,25,1.5625,11.71875,11.71875,186.5413333,3.11E-41,2.79E-39,1.13E-36,1.11E-36
29380854_7973851,22,2,1,25,1.5625,11.71875,11.71875,285.1866667,1.18E-62,5.28E-60,4.27E-58,4.27E-58
29380970_501677,18,2,5,25,1.5625,11.71875,11.71875,184.8346667,7.31E-41,6.31E-39,2.64E-36,2.61E-36
29380970_501679,18,2,5,25,1.5625,11.71875,11.71875,184.8346667,7.31E-41,6.31E-39,2.64E-36,2.61E-36
29380970_501685,18,2,5,25,1.5625,11.71875,11.71875,184.8346667,7.31E-41,6.31E-39,2.64E-36,2.61E-36
