,16_5-F,1654-S1,1654-4-S2,1654-45-S3,1654-454-S4,1654-454-S5
29381603_4286558,0,0,0,0,0,0
29381603_4286561,0,0,0,0,0,0
29381603_5803435,0,0,0,0,0,0
29381603_6026662,0,0,0,0,0,0
29381603_7078236,1,2,2,2,2,2
29381604_1038113,1,0,0,0,0,0
29381604_1081375,1,0,0,0,0,0
29381604_1291039,1,0,0,0,0,0
29381604_1291114,1,0,0,0,0,0
29381604_1291115,1,0,0,0,0,0
29381604_1291118,1,0,0,0,0,0
29381604_1291355,1,0,0,0,0,0
29381604_1291374,1,0,0,0,0,0
29381604_1291377,1,0,0,0,0,0
29381604_1295948,1,0,0,0,0,0
29381604_1296061,1,0,0,0,0,0
29381604_91822,0,0,0,0,0,0
29381604_91823,0,0,0,0,0,0
29381604_91827,0,0,0,0,0,0
29381604_91835,0,0,0,0,0,0
29381604_91847,1,1,1,1,1,0
29381604_91855,0,0,0,0,0,0
29381604_91881,0,0,0,0,0,0
29381604_91887,0,0,0,0,0,0
29381604_91900,0,0,0,0,0,0
29381604_91931,0,0,0,0,0,0
29381604_91960,1,1,1,1,1,0
29381604_91964,0,0,0,0,0,0
29381604_91970,1,2,2,2,2,2
29381604_91972,1,1,1,1,1,0
29381604_92014,1,0,0,0,0,0
29381605_128015,0,0,0,0,0,0
29381605_128056,2,2,2,2,2,2
29381605_128074,1,0,0,0,0,0
29381605_128128,0,0,0,0,0,0
29381605_208308,0,0,0,0,0,0
29381605_208325,0,0,0,0,0,0
29381605_208361,0,0,0,0,0,0
29381605_208392,0,0,0,0,0,0
29381605_208408,0,0,0,0,0,0
29381605_208410,0,0,0,0,0,0
29381605_208499,0,0,0,0,0,0
29381605_208655,0,0,0,0,0,0
29381605_208661,0,0,0,0,0,0
29381605_21631,0,0,0,0,0,0
29381606_729059,0,0,0,0,0,0
29381606_729060,0,0,0,0,0,0
29381606_729076,0,0,0,0,0,0
29381606_729156,0,0,0,0,0,0
29381606_729160,0,0,0,0,0,0
29381606_729173,0,0,0,0,0,0
29381607_319992,0,0,0,0,0,0
29381607_320022,1,1,1,1,1,0
29381607_320124,0,0,0,0,0,0
29381607_320140,0,0,0,0,0,0
29381607_320144,0,0,0,0,0,0
29381607_320146,0,0,0,0,0,0
29381607_320169,0,0,0,0,0,0
29381608_103070,1,1,0,0,0,0
29381608_16861,0,0,0,0,0,0
29381608_16991,1,1,1,1,1,0
29381608_17011,1,1,1,1,1,0
29381613_475693,1,1,1,NA,NA,NA
29381614_513694,0,0,0,0,0,0
29381614_877500,1,1,0,0,0,0
29381614_894348,1,1,0,0,0,0
29381614_894422,0,0,0,0,0,0
29381614_894423,1,1,0,0,0,0
29381615_90810,1,1,1,1,1,1
29381615_90877,1,1,1,1,1,1
29381615_90878,1,1,1,1,1,1
29381615_93117,1,1,1,1,1,1
29381615_93217,1,1,1,1,1,1
29381615_93312,1,1,1,1,1,1
29381615_93322,1,1,1,1,1,1
29381615_94260,1,1,1,1,1,1
29381615_94339,1,1,1,1,1,1
29381616_148036,0,0,0,0,0,0
29381616_148147,0,0,0,0,0,0
29381616_234226,0,0,0,0,0,0
29381616_234273,0,0,0,0,0,0
29381616_234282,0,0,0,0,0,0
29381618_557041,1,0,0,0,0,0
29381618_557140,1,0,0,0,0,0
29381618_557302,1,0,0,0,0,0
29381618_560599,1,0,0,0,0,0
29381618_862436,2,2,2,2,2,2
29381619_1057626,0,0,0,0,0,0
29381619_1057707,1,1,1,NA,2,2
29381619_1631677,1,1,NA,NA,2,2
29381619_2599187,0,0,0,0,0,0
29381619_2599298,1,1,1,NA,0,0
29381619_2599365,1,1,1,NA,0,0
29381621_122518,0,0,0,0,0,0
29381621_122546,0,0,0,0,0,0
29381621_268283,0,0,0,0,0,0
29381621_268312,0,0,0,0,0,0
29381621_268314,0,0,0,0,0,0
29381621_268409,0,0,0,0,0,0
29381621_326289,0,0,0,0,0,0
29381621_326552,0,0,0,0,0,0
29381621_454044,0,0,0,0,0,0
29381621_454062,0,0,0,0,0,0
29381622_1495222,0,0,0,0,0,0
29381622_323776,1,2,2,2,2,2
29381622_323794,1,2,2,2,2,2
29381622_323876,0,0,0,0,0,0
29381622_332317,1,2,2,2,2,2
29381622_332401,0,0,0,0,0,0
29381623_2093587,0,0,0,0,0,0
29381624_35011,1,1,1,NA,2,2
29381624_35042,0,0,0,0,0,0
29381624_35063,0,0,0,0,0,0
29381624_35064,0,0,0,0,0,0
29381624_35065,0,0,0,0,0,0
29381624_35117,0,0,0,0,0,0
29381624_35157,0,0,0,0,0,0
29381624_35179,0,0,0,0,0,0
29381624_35199,0,0,0,0,0,0
29381624_35203,0,0,0,0,0,0
29381625_477,1,1,1,1,1,1
29381625_519,0,0,0,0,0,0
29381625_558,0,0,0,0,0,0
29381629_644627,1,0,0,0,0,0
29381629_68738,0,0,0,0,0,0
29381629_68928,0,0,0,0,0,0
29381629_68994,1,1,1,1,1,0
29381629_68996,0,0,0,0,0,0
29381629_69022,0,0,0,0,0,0
29381630_1071573,1,0,0,0,0,0
29381630_1113771,0,0,0,0,0,0
29381630_1145275,1,0,0,0,0,0
29381630_1162171,1,0,0,0,0,0
29381631_1553901,0,0,0,0,0,0
29381631_1553927,0,0,0,0,0,0
29381631_1553933,0,0,0,0,0,0
29381632_1195632,0,0,0,0,0,0
29381632_1203461,0,0,0,0,0,0
29381632_1220350,0,0,0,0,0,0
29381632_1220409,0,0,0,0,0,0
29381632_1365270,0,0,0,0,0,0
29381632_1365337,0,0,0,0,0,0
29381632_1365345,0,0,0,0,0,0
29381632_1524228,0,0,0,0,0,0
29381632_1639331,0,0,0,0,0,0
29381632_2070549,0,0,0,0,0,0
29381632_2070659,0,0,0,0,0,0
29381632_2070703,0,0,0,0,0,0
29381632_2070710,0,0,0,0,0,0
29381632_2070735,0,0,0,0,0,0
29381632_523611,0,0,0,0,0,0
29381635_1057078,1,1,1,1,1,0
29381635_1057096,1,1,1,1,1,0
29381635_1057190,1,1,1,1,1,0
29381635_1057364,1,1,1,1,1,0
29381635_1057369,0,0,0,0,0,0
29381635_1057435,1,1,1,1,1,0
29381635_1976179,2,2,2,2,2,2
29381635_1976251,0,0,0,0,0,0
29381635_1976265,2,2,2,2,2,2
29381635_1976379,0,0,0,0,0,0
29381635_2013939,2,2,2,2,2,2
29381635_2538506,0,0,0,0,0,0
29381635_2538555,0,0,0,0,0,0
29381635_2538575,0,0,0,0,0,0
29381635_2538647,0,0,0,0,0,0
29381635_2538653,0,0,0,0,0,0
29381635_2538657,0,0,0,0,0,0
29381635_2538661,0,0,0,0,0,0
29381635_2538676,0,0,0,0,0,0
29381635_2588941,0,0,0,0,0,0
29381635_2588949,0,0,0,0,0,0
29381635_2588958,0,0,0,0,0,0
29381635_2589010,0,0,0,0,0,0
29381635_2589036,0,0,0,0,0,0
29381635_2589047,0,0,0,0,0,0
29381635_2860751,0,0,0,0,0,0
29381635_2860827,0,0,0,0,0,0
29381635_2860972,0,0,0,0,0,0
29381635_3652797,0,0,0,0,0,0
29381635_3654227,0,0,0,0,0,0
29381636_1057928,0,0,0,0,0,0
29381636_1528686,0,0,0,0,0,0
29381636_1528695,0,0,0,0,0,0
29381636_1528696,0,0,0,0,0,0
29381636_1528753,0,0,0,0,0,0
29381636_245729,2,2,2,2,2,2
29381636_245822,2,2,2,2,2,2
29381636_247975,2,2,2,2,2,2
29381636_248052,2,2,2,2,2,2
29381636_2587374,2,2,2,2,2,2
29381636_2587551,2,2,2,2,2,2
29381636_2587552,0,0,0,0,0,0
29381636_268260,2,2,2,2,2,2
29381636_268262,2,2,2,2,2,2
29381636_276376,2,2,2,2,2,2
29381636_276396,2,2,2,2,2,2
29381636_278311,2,2,2,2,2,2
29381636_283052,2,2,2,2,2,2
29381636_284860,2,2,2,2,2,2
29381636_284943,2,2,2,2,2,2
29381636_284979,2,2,2,2,2,2
29381636_284995,2,2,2,2,2,2
29381636_421384,2,2,2,2,2,2
29381636_421439,2,2,2,2,2,2
29381636_421442,0,0,0,0,0,0
29381636_421464,0,0,0,0,0,0
29381636_421465,0,0,0,0,0,0
29381636_421492,2,2,2,2,2,2
29381636_421509,0,0,0,0,0,0
29381636_421562,2,2,2,2,2,2
29381636_421569,2,2,2,2,2,2
29381637_1269489,0,0,0,0,0,0
29381637_1269537,0,0,0,0,0,0
29381637_1269623,0,0,0,0,0,0
29381637_1269626,0,0,0,0,0,0
29381637_1269639,0,0,0,0,0,0
29381637_1269717,0,0,0,0,0,0
29381637_359610,0,0,0,0,0,0
29381637_359770,0,0,0,0,0,0
29381637_359778,0,0,0,0,0,0
29381641_24878,0,0,0,0,0,0
29381641_24882,0,0,0,0,0,0
29381641_24901,0,0,0,0,0,0
29381641_24909,0,0,0,0,0,0
29381641_24919,0,0,0,0,0,0
29381641_24921,0,0,0,0,0,0
29381641_24927,0,0,0,0,0,0
29381641_24932,0,0,0,0,0,0
29381641_24949,0,0,0,0,0,0
29381641_24955,0,0,0,0,0,0
29381641_24957,0,0,0,0,0,0
29381641_24968,0,0,0,0,0,0
29381641_24978,0,0,0,0,0,0
29381641_24985,0,0,0,0,0,0
29381641_25011,0,0,0,0,0,0
29381643_537648,0,0,0,0,0,0
29381643_537715,0,0,0,0,0,0
29381644_1249819,0,0,0,0,0,0
29381644_4294698,0,0,0,0,0,0
29381644_4294840,0,0,0,0,0,0
29381645_181790,0,0,0,0,0,0
29381646_1246802,0,0,0,0,0,0
29381646_1246809,0,0,0,0,0,0
29381646_1246810,0,0,0,0,0,0
29381646_1246818,0,0,0,0,0,0
29381646_1246821,0,0,0,0,0,0
29381646_1246824,0,0,0,0,0,0
29381646_1246835,0,0,0,0,0,0
29381646_1246864,0,0,0,0,0,0
29381646_1367510,1,0,0,0,0,0
29381646_1367511,0,0,0,0,0,0
29381646_1494347,1,1,1,1,1,0
29381646_1672446,0,0,0,0,0,0
29381646_486804,0,0,0,0,0,0
29381646_486831,0,0,0,0,0,0
29381646_6730807,0,0,0,0,0,0
29381646_870295,0,0,0,0,0,0
29381646_97615,0,0,0,0,0,0
29381648_168777,1,0,0,0,0,0
29381648_168783,1,0,0,0,0,0
29381648_170486,0,0,0,0,0,0
29381648_171823,0,0,0,0,0,0
29381648_171849,0,0,0,0,0,0
29381648_171861,0,0,0,0,0,0
29381648_171870,0,0,0,0,0,0
29381648_171872,0,0,0,0,0,0
29381648_171876,0,0,0,0,0,0
29381648_171900,0,0,0,0,0,0
29381648_171902,0,0,0,0,0,0
29381648_171920,1,1,1,1,1,0
29381648_171940,1,1,1,1,1,0
29381648_171943,0,0,0,0,0,0
29381648_171950,1,1,1,1,1,0
29381649_103285,0,0,0,0,0,0
29381649_103289,0,0,0,0,0,0
29381649_103305,0,0,0,0,0,0
29381649_187236,0,0,0,0,0,0
29381650_1387295,0,0,0,0,0,0
29381650_1387339,1,2,2,2,2,2
29381650_1387400,1,2,2,2,2,2
29381650_412466,0,0,0,0,0,0
29381650_702046,0,0,0,0,0,0
29381650_702063,0,0,0,0,0,0
29381650_702065,0,0,0,0,0,0
29381650_702100,0,0,0,0,0,0
29381650_702115,0,0,0,0,0,0
29381650_702117,1,1,1,1,1,0
29381650_702136,1,1,1,1,1,0
29381650_702183,1,1,1,1,1,0
29381650_702184,1,1,1,1,1,0
29381650_702197,1,0,0,0,0,0
29381654_1080433,1,1,0,0,0,0
29381654_1448884,2,2,2,2,2,2
29381654_1609852,2,2,2,2,2,2
29381654_1614309,2,2,2,2,2,2
29381654_1614352,2,2,2,2,2,2
29381654_309895,1,1,2,2,2,2
29381654_309907,1,1,2,2,2,2
29381654_310343,1,1,2,2,2,2
29381654_312982,1,1,2,2,2,2
29381654_313024,1,1,2,2,2,2
29381654_313026,0,0,0,0,0,0
29381654_668724,0,0,0,0,0,0
29381654_904617,1,1,2,2,2,2
29381654_963652,1,1,2,2,2,2
29381655_1112332,0,0,0,0,0,0
29381655_1112355,0,0,0,0,0,0
29381655_1112406,0,0,0,0,0,0
29381655_1179950,0,0,0,0,0,0
29381655_1307755,0,0,0,0,0,0
29381655_378579,0,0,0,0,0,0
29381655_378644,0,0,0,0,0,0
29381655_496901,0,0,0,0,0,0
29381658_144539,1,0,0,0,0,0
29381658_144562,1,0,0,0,0,0
29381658_144625,0,0,0,0,0,0
29381658_144634,1,0,0,0,0,0
29381658_1815332,0,0,0,0,0,0
29381658_4898632,0,0,0,0,0,0
29381658_4898693,1,0,0,0,0,0
29381658_7965232,0,0,0,0,0,0
29381658_7965319,1,0,0,0,0,0
29381658_7965355,1,0,0,0,0,0
29381661_373993,0,0,0,0,0,0
29381661_374141,0,0,0,0,0,0
29381662_611023,0,0,0,0,0,0
29381662_790520,0,0,0,0,0,0
29381662_790550,0,0,0,0,0,0
29381662_790557,0,0,0,0,0,0
29381662_790675,0,0,0,0,0,0
29381662_790695,0,0,0,0,0,0
29381662_790698,0,0,0,0,0,0
29381662_790730,0,0,0,0,0,0
29381662_790816,0,0,0,0,0,0
29381662_790954,0,0,0,0,0,0
29381662_823790,0,0,0,0,0,0
29381662_823815,0,0,0,0,0,0
29381662_823823,0,0,0,0,0,0
29381662_823925,0,0,0,0,0,0
29381662_823976,0,0,0,0,0,0
29381662_895956,0,0,0,0,0,0
29381662_895994,0,0,0,0,0,0
29381662_896078,0,0,0,0,0,0
29381662_896085,0,0,0,0,0,0
29381662_896094,0,0,0,0,0,0
29381662_896095,0,0,0,0,0,0
29381662_896100,0,0,0,0,0,0
29381662_896102,0,0,0,0,0,0
29381662_956386,0,0,0,0,0,0
29381662_956430,0,0,0,0,0,0
29381662_956482,0,0,0,0,0,0
29381662_969418,0,0,0,0,0,0
29381662_969486,0,0,0,0,0,0
29381662_969508,0,0,0,0,0,0
29381663_114617,0,0,0,0,0,0
29381663_114656,0,0,0,0,0,0
29381663_114657,0,0,0,0,0,0
29381663_114665,0,0,0,0,0,0
29381663_114666,0,0,0,0,0,0
29381663_114667,0,0,0,0,0,0
29381665_138416,0,0,0,0,0,0
29381665_138429,1,1,1,1,1,0
29381665_138430,0,0,0,0,0,0
29381665_138461,1,0,0,0,0,0
29381665_138469,0,0,0,0,0,0
29381665_138501,0,0,0,0,0,0
29381665_138506,0,0,0,0,0,0
29381665_138507,0,0,0,0,0,0
29381665_138550,0,0,0,0,0,0
29381665_138553,0,0,0,0,0,0
29381665_138563,0,0,0,0,0,0
29381665_2976409,0,0,0,0,0,0
29381665_2976416,0,0,0,0,0,0
29381665_2976452,0,0,0,0,0,0
29381665_3496950,0,0,0,0,0,0
29381665_3496998,0,0,0,0,0,0
29381665_3664553,0,0,0,0,0,0
29381665_3664614,0,0,0,0,0,0
29381665_3669925,0,0,0,0,0,0
29381665_3669948,0,0,0,0,0,0
29381665_3669964,0,0,0,0,0,0
29381665_3669973,0,0,0,0,0,0
29381665_3669982,0,0,0,0,0,0
29381665_3669983,0,0,0,0,0,0
29381665_3669991,0,0,0,0,0,0
29381665_3670007,0,0,0,0,0,0
29381665_3670010,0,0,0,0,0,0
29381665_3670075,2,2,2,2,2,2
29381665_3670119,0,0,0,0,0,0
29381665_3670125,0,0,0,0,0,0
29381665_3670157,0,0,0,0,0,0
29381665_3670180,0,0,0,0,0,0
29381665_3670211,0,0,0,0,0,0
29381665_3670219,0,0,0,0,0,0
29381665_3670238,0,0,0,0,0,0
29381665_3670239,0,0,0,0,0,0
29381665_3670246,0,0,0,0,0,0
29381665_3670247,0,0,0,0,0,0
29381665_3670253,0,0,0,0,0,0
29381665_3670254,0,0,0,0,0,0
29381665_3670270,0,0,0,0,0,0
29381665_3670330,0,0,0,0,0,0
29381665_3670408,0,0,0,0,0,0
29381665_3670414,0,0,0,0,0,0
29381665_3670415,0,0,0,0,0,0
29381665_3670440,0,0,0,0,0,0
29381665_3670535,1,1,1,NA,NA,NA
29381665_3901170,0,0,0,0,0,0
29381665_3901203,0,0,0,0,0,0
29381665_3901212,0,0,0,0,0,0
29381665_3901214,0,0,0,0,0,0
29381665_3901218,0,0,0,0,0,0
29381665_3901219,0,0,0,0,0,0
29381665_3901220,0,0,0,0,0,0
29381665_3901231,0,0,0,0,0,0
29381665_3901246,0,0,0,0,0,0
29381665_3901265,0,0,0,0,0,0
29381665_3901290,0,0,0,0,0,0
29381665_897621,0,0,0,0,0,0
29381668_2160381,1,0,0,0,0,0
29381668_2705935,2,2,2,2,2,2
29381668_466857,0,0,0,0,0,0
29381668_466872,0,0,0,0,0,0
29381668_57375,0,0,0,0,0,0
29381668_57477,0,0,0,0,0,0
29381672_414339,1,1,1,NA,NA,NA
29381674_245539,0,0,0,0,0,0
29381676_9684,1,0,0,0,0,0
29381676_9758,0,0,0,0,0,0
29381677_113431,1,1,1,1,1,1
29381677_113465,1,1,1,1,1,1
29381677_113484,1,1,1,1,1,0
29381677_113516,0,0,0,0,0,0
29381677_113534,1,1,1,1,1,1
29381677_113551,1,1,1,1,1,1
29381677_113563,1,1,1,1,1,1
29381677_113571,1,1,1,1,1,1
29381677_113609,1,1,1,1,1,1
29381677_113644,1,1,1,1,1,1
29381677_113729,0,0,0,0,0,0
29381677_113774,1,1,1,1,1,0
29381677_113775,0,0,0,0,0,0
29381677_113794,1,0,0,0,0,0
29381677_86830,0,0,0,0,0,0
29381677_86831,1,1,1,1,1,0
29381677_86844,1,1,1,1,1,0
29381677_86868,1,1,1,1,1,1
29381677_86871,1,1,1,1,1,1
29381677_86887,0,0,0,0,0,0
29381677_86896,1,1,1,1,1,1
29381677_86898,1,1,1,1,1,1
29381677_86905,1,1,1,1,1,1
29381677_86907,1,1,1,1,1,1
29381677_86912,1,1,1,1,1,1
29381677_86914,1,1,1,1,1,1
29381677_86915,1,1,1,1,1,1
29381677_86929,1,1,1,1,1,1
29381677_86941,1,1,1,1,1,1
29381677_86987,1,1,1,1,1,1
29381678_45973,1,1,1,1,1,0
29381678_46083,1,1,1,1,1,0
29381678_46096,1,1,1,1,1,0
29381678_48170,1,1,1,1,1,0
29381678_48263,0,0,0,0,0,0
29381678_49279,1,1,1,1,1,0
29381678_49391,1,1,1,1,1,0
29381683_1073584,0,0,0,0,0,0
29381684_2573,0,0,0,0,0,0
29381684_2641,1,1,1,1,1,0
29381684_73665,0,0,0,0,0,0
29381684_73682,1,1,1,1,1,0
29381685_499921,0,0,0,0,0,0
29381685_499929,0,0,0,0,0,0
29381685_499934,1,1,1,1,1,0
29381685_499953,1,0,0,0,0,0
29381685_499956,1,0,0,0,0,0
29381685_499986,1,0,0,0,0,0
29381685_499988,0,0,0,0,0,0
29381685_499993,0,0,0,0,0,0
29381685_500048,0,0,0,0,0,0
29381685_500069,0,0,0,0,0,0
29381685_500085,0,0,0,0,0,0
29381685_500137,0,0,0,0,0,0
29381685_500177,0,0,0,0,0,0
29381685_500194,0,0,0,0,0,0
29381685_92651,2,2,2,2,2,2
29381685_92667,2,2,2,2,2,2
29381685_92700,2,2,2,2,2,2
29381685_92737,0,0,0,0,0,0
29381685_92770,2,2,2,2,2,2
29381686_216196,1,1,1,NA,0,0
29381686_216238,1,1,1,NA,0,0
29381686_216239,1,1,1,NA,0,0
29381686_216266,0,0,0,0,0,0
29381686_216268,0,0,0,0,0,0
29381686_216292,0,0,0,0,0,0
29381686_216313,0,0,0,0,0,0
29381686_216331,1,0,0,0,0,0
29381686_216333,1,0,0,0,0,0
29381686_221268,1,2,2,2,2,2
29381686_223060,0,0,0,0,0,0
29381686_223075,0,0,0,0,0,0
29381686_223182,1,1,1,NA,NA,NA
29381686_223259,1,1,1,NA,NA,NA
29381690_138610,1,2,2,2,2,2
29381690_227536,1,2,2,2,2,2
29381690_227608,1,2,2,2,2,2
29381690_227775,2,2,2,2,2,2
29381690_308086,0,0,0,0,0,0
29381690_308125,1,2,2,2,2,2
29381690_308173,0,0,0,0,0,0
29381690_308193,1,1,0,0,0,0
29381690_308207,1,1,0,0,0,0
29381690_308235,1,1,0,0,0,0
29381692_3514940,0,0,0,0,0,0
29381692_4019456,0,0,0,0,0,0
29381692_4080321,0,0,0,0,0,0
29381693_1113408,0,0,0,0,0,0
29381693_1113461,0,0,0,0,0,0
29381693_1113486,0,0,0,0,0,0
29381693_1113892,0,0,0,0,0,0
29381693_1113932,0,0,0,0,0,0
29381693_1115691,0,0,0,0,0,0
29381693_1115717,0,0,0,0,0,0
29381693_1115719,0,0,0,0,0,0
29381693_1115727,0,0,0,0,0,0
29381693_1115735,0,0,0,0,0,0
29381693_1115757,0,0,0,0,0,0
29381693_1117460,0,0,0,0,0,0
29381693_1117463,0,0,0,0,0,0
29381693_1117605,0,0,0,0,0,0
29381693_1117615,0,0,0,0,0,0
29381693_1986890,0,0,0,0,0,0
29381693_205984,0,0,0,0,0,0
29381693_205994,0,0,0,0,0,0
29381693_206003,0,0,0,0,0,0
29381693_206013,0,0,0,0,0,0
29381693_206197,0,0,0,0,0,0
29381693_206220,0,0,0,0,0,0
29381693_206289,0,0,0,0,0,0
29381693_206358,0,0,0,0,0,0
29381693_206364,0,0,0,0,0,0
29381693_206367,0,0,0,0,0,0
29381693_206373,0,0,0,0,0,0
29381693_206374,0,0,0,0,0,0
29381693_206388,0,0,0,0,0,0
29381693_71676,0,0,0,0,0,0
29381693_71711,0,0,0,0,0,0
29381693_71724,0,0,0,0,0,0
29381693_931211,1,1,1,1,1,2
29381693_931306,1,1,1,1,1,2
29381694_405766,2,2,2,2,2,2
29381697_49906,0,0,0,0,0,0
29381697_51836,0,0,0,0,0,0
29381697_51841,0,0,0,0,0,0
29381697_51848,0,0,0,0,0,0
29381697_51877,0,0,0,0,0,0
29381697_51887,0,0,0,0,0,0
29381697_51888,0,0,0,0,0,0
29381697_51913,0,0,0,0,0,0
29381697_52035,0,0,0,0,0,0
29381697_52039,0,0,0,0,0,0
29381697_52210,0,0,0,0,0,0
29381697_52259,0,0,0,0,0,0
29381697_52264,0,0,0,0,0,0
29381699_1074836,1,2,2,2,2,2
29381699_1074837,0,0,0,0,0,0
29381699_1074923,1,2,2,2,2,2
29381699_1075199,1,2,2,2,2,2
29381699_1075248,1,2,2,2,2,2
29381699_1075480,0,0,0,0,0,0
29381699_994787,1,2,2,2,2,2
29381699_994800,1,2,2,2,2,2
29381699_994839,0,0,0,0,0,0
29381699_994842,1,2,2,2,2,2
29381699_994862,1,2,2,2,2,2
29381699_994866,1,2,2,2,2,2
29381701_1432285,1,2,2,2,2,2
29381701_1432340,0,0,0,0,0,0
29381701_1432383,1,2,2,2,2,2
29381701_1432385,0,0,0,0,0,0
29381701_1449335,1,2,2,2,2,2
29381701_1449404,1,2,2,2,2,2
29381701_1449454,1,2,2,2,2,2
29381701_1516373,1,2,2,2,2,2
29381701_1516393,1,2,2,2,2,2
29381701_1516448,1,2,2,2,2,2
29381701_1516508,1,2,2,2,2,2
29381701_1517120,0,0,0,0,0,0
29381701_1517147,1,2,2,2,2,2
29381701_1551894,1,0,0,0,0,0
29381701_1551940,1,0,0,0,0,0
29381701_1643625,1,0,0,0,0,0
29381701_1643699,1,0,0,0,0,0
29381701_1643968,0,0,0,0,0,0
29381701_1644000,1,0,0,0,0,0
29381701_1898711,1,0,0,0,0,0
29381701_1932290,1,0,0,0,0,0
29381701_1932390,1,0,0,0,0,0
29381701_1932507,1,0,0,0,0,0
29381701_1932510,1,0,0,0,0,0
29381701_2163075,1,0,0,0,0,0
29381701_2163131,1,0,0,0,0,0
29381701_2163292,1,0,0,0,0,0
29381701_2192894,0,0,0,0,0,0
29381701_2192972,1,0,0,0,0,0
29381701_2370568,1,0,0,0,0,0
29381701_2372436,1,0,0,0,0,0
29381701_2372496,1,0,0,0,0,0
29381701_3043742,1,2,2,2,2,2
29381701_3043797,1,2,2,2,2,2
29381701_3043801,0,0,0,0,0,0
29381701_3043802,1,2,2,2,2,2
29381701_3043816,1,2,2,2,2,2
29381701_3043890,1,2,2,2,2,2
29381701_3043895,1,2,2,2,2,2
29381701_3043988,1,2,2,2,2,2
29381701_3044005,1,2,2,2,2,2
29381701_3045140,1,2,2,2,2,2
29381701_3045179,1,2,2,2,2,2
29381701_3071230,1,2,2,2,2,2
29381701_3071299,1,2,2,2,2,2
29381701_3485657,1,2,2,2,2,2
29381701_3485725,1,2,2,2,2,2
29381701_3485768,1,2,2,2,2,2
29381701_3485782,1,2,2,2,2,2
29381701_3485799,0,0,0,0,0,0
29381701_3485802,1,2,2,2,2,2
29381701_3485872,1,2,2,2,2,2
29381701_3485875,1,2,2,2,2,2
29381701_3485881,1,2,2,2,2,2
29381701_3485888,1,2,2,2,2,2
29381701_3485916,1,2,2,2,2,2
29381701_3486034,1,2,2,2,2,2
29381701_3486036,0,0,0,0,0,0
29381701_3509635,1,2,2,2,2,2
29381701_3509665,1,0,0,0,0,0
29381701_3996219,1,0,0,0,0,0
29381701_3996225,1,1,1,1,1,0
29381701_3996230,0,0,0,0,0,0
29381701_3996244,1,1,1,1,1,0
29381701_3996270,1,0,0,0,0,0
29381701_3996278,1,0,0,0,0,0
29381701_3996288,1,0,0,0,0,0
29381701_3996296,0,0,0,0,0,0
29381701_3996302,1,0,0,0,0,0
29381701_3996303,1,0,0,0,0,0
29381701_3996308,1,0,0,0,0,0
29381701_3996310,1,0,0,0,0,0
29381701_3996313,1,0,0,0,0,0
29381701_3996333,1,0,0,0,0,0
29381701_3996339,1,0,0,0,0,0
29381701_3996346,1,0,0,0,0,0
29381701_3996354,1,1,1,1,1,1
29381701_3996364,1,1,1,1,1,1
29381701_3996368,0,0,0,0,0,0
29381701_3996384,1,0,0,0,0,0
29381701_3996394,1,0,0,0,0,0
29381701_3996409,0,0,0,0,0,0
29381701_3996412,0,0,0,0,0,0
29381701_3996415,1,0,0,0,0,0
29381701_3996416,0,0,0,0,0,0
29381701_3996418,0,0,0,0,0,0
29381701_3996423,1,0,0,0,0,0
29381701_3996430,1,0,0,0,0,0
29381701_3996432,1,0,0,0,0,0
29381701_4045381,0,0,0,0,0,0
29381701_4045386,0,0,0,0,0,0
29381701_80054,1,0,0,0,0,0
29381706_1067114,0,0,0,0,0,0
29381706_1067208,0,0,0,0,0,0
29381706_1090773,0,0,0,0,0,0
29381706_1323137,0,0,0,0,0,0
29381706_1355798,0,0,0,0,0,0
29381706_1355828,0,0,0,0,0,0
29381706_596745,0,0,0,0,0,0
29381706_596754,0,0,0,0,0,0
29381706_596826,0,0,0,0,0,0
29381706_967424,0,0,0,0,0,0
29381706_967495,0,0,0,0,0,0
29381707_63256,0,0,0,0,0,0
29381708_498092,0,0,0,0,0,0
29381708_498217,0,0,0,0,0,0
29381713_1596661,1,1,0,0,0,0
29381715_168160,0,0,0,0,0,0
29381715_433900,0,0,0,0,0,0
29381715_433949,2,2,2,2,2,2
29381715_434026,0,0,0,0,0,0
29381715_544174,0,0,0,0,0,0
29381715_544191,0,0,0,0,0,0
29381715_585729,0,0,0,0,0,0
29381715_585760,0,0,0,0,0,0
29381715_585763,0,0,0,0,0,0
29381715_658100,0,0,0,0,0,0
29381715_658687,0,0,0,0,0,0
29381715_680489,0,0,0,0,0,0
29381715_877379,0,0,0,0,0,0
29381715_877431,0,0,0,0,0,0
29381715_892049,0,0,0,0,0,0
29381715_892121,0,0,0,0,0,0
29381715_892142,0,0,0,0,0,0
29381715_892835,0,0,0,0,0,0
29381715_892918,0,0,0,0,0,0
29381716_1031576,1,1,1,NA,2,2
29381716_1094633,1,1,1,NA,2,2
29381716_1187416,1,1,1,NA,2,2
29381716_2075503,2,2,2,2,2,2
29381716_2162298,0,0,0,0,0,0
29381716_491693,2,2,2,2,2,2
29381716_492049,2,2,2,2,2,2
29381716_505577,2,2,2,2,2,2
29381716_505597,2,2,2,2,2,2
29381716_505617,2,2,2,2,2,2
29381716_506041,2,2,2,2,2,2
29381716_506080,2,2,2,2,2,2
29381716_506150,0,0,0,0,0,0
