,21_2-F,2121-S1,2121-1-S2,2121-11-S3,2121-111-S4,2121-111-S5
29381398_1453746,0,0,0,0,0,0
29381398_1453747,0,0,0,0,0,0
29381398_1456059,0,0,0,0,0,0
29381398_76663,0,0,0,0,0,0
29381401_274925,0,0,0,0,0,0
29381401_274928,0,0,0,0,0,0
29381401_274930,0,0,0,0,0,0
29381401_274938,0,0,0,0,0,0
29381401_274951,0,0,0,0,0,0
29381401_274952,0,0,0,0,0,0
29381401_275007,0,0,0,0,0,0
29381401_275023,0,0,0,0,0,0
29381401_275028,0,0,0,0,0,0
29381401_275048,0,0,0,0,0,0
29381401_275061,0,0,0,0,0,0
29381401_275081,0,0,0,0,0,0
29381401_275091,1,1,1,1,1,0
29381401_275101,1,1,1,1,1,0
29381401_275116,1,1,1,1,1,0
29381401_275126,1,1,1,1,1,0
29381401_275146,0,0,0,0,0,0
29381401_275151,1,1,1,1,1,0
29381403_1544238,0,0,0,0,0,0
29381403_1544275,0,0,0,0,0,0
29381403_1544367,0,0,0,0,0,0
29381403_1544766,0,0,0,0,0,0
29381403_1546426,0,0,0,0,0,0
29381403_1546495,0,0,0,0,0,0
29381403_1546657,0,0,0,0,0,0
29381403_2086585,1,2,2,2,2,2
29381403_2109830,1,2,2,2,2,2
29381403_2128010,1,2,2,2,2,2
29381403_2146078,1,2,2,2,2,2
29381403_2324956,1,2,2,2,2,2
29381403_2332017,1,1,1,1,1,2
29381403_2332031,1,2,2,2,2,2
29381403_2332033,1,2,2,2,2,2
29381403_2332071,1,2,2,2,2,2
29381403_2332098,1,2,2,2,2,2
29381403_2332987,0,0,0,0,0,0
29381403_2333035,1,2,2,2,2,2
29381403_2589251,0,0,0,0,0,0
29381403_2589276,0,0,0,0,0,0
29381403_2589338,0,0,0,0,0,0
29381403_2589396,0,0,0,0,0,0
29381403_2589505,0,0,0,0,0,0
29381403_2589507,0,0,0,0,0,0
29381403_2589555,0,0,0,0,0,0
29381403_2589564,0,0,0,0,0,0
29381403_2593308,0,0,0,0,0,0
29381403_2593331,0,0,0,0,0,0
29381403_2598017,0,0,0,0,0,0
29381403_2600411,1,1,1,1,1,1
29381403_2600424,1,1,1,1,1,1
29381403_2600433,1,1,1,1,1,1
29381403_2600434,1,1,1,1,1,1
29381403_2600472,0,0,0,0,0,0
29381403_2600492,1,1,1,1,1,1
29381403_2600517,1,1,1,1,1,1
29381403_2600540,1,1,1,1,1,1
29381403_2600616,0,0,0,0,0,0
29381403_2600638,0,0,0,0,0,0
29381403_2600699,0,0,0,0,0,0
29381403_2618413,0,0,0,0,0,0
29381403_3327897,1,0,0,0,0,0
29381403_3327906,1,0,0,0,0,0
29381403_3327943,0,0,0,0,0,0
29381403_3328762,1,0,0,0,0,0
29381403_3372850,1,0,0,0,0,0
29381403_3372928,0,0,0,0,0,0
29381404_399068,0,0,0,0,0,0
29381407_82137,0,0,0,0,0,0
29381407_82207,0,0,0,0,0,0
29381407_82210,0,0,0,0,0,0
29381407_82219,0,0,0,0,0,0
29381407_82221,0,0,0,0,0,0
29381407_82226,0,0,0,0,0,0
29381407_82227,0,0,0,0,0,0
29381407_82233,0,0,0,0,0,0
29381407_82235,0,0,0,0,0,0
29381407_82242,0,0,0,0,0,0
29381407_82266,0,0,0,0,0,0
29381407_82294,0,0,0,0,0,0
29381407_82309,1,0,0,0,0,0
29381407_82570,1,2,2,2,2,2
29381408_333531,2,2,2,2,2,2
29381408_447140,2,2,2,2,2,2
29381408_447317,2,2,2,2,2,2
29381408_447402,2,2,2,2,2,2
29381408_447413,2,2,2,2,2,2
29381410_2134310,2,2,2,2,2,2
29381410_2134352,2,2,2,2,2,2
29381410_2134405,2,2,2,2,2,2
29381411_155628,0,0,0,0,0,0
29381411_155646,0,0,0,0,0,0
29381411_155697,0,0,0,0,0,0
29381411_155733,0,0,0,0,0,0
29381411_157326,0,0,0,0,0,0
29381411_157365,0,0,0,0,0,0
29381411_157393,0,0,0,0,0,0
29381411_158755,0,0,0,0,0,0
29381411_1686575,0,0,0,0,0,0
29381411_1694502,0,0,0,0,0,0
29381411_1694551,0,0,0,0,0,0
29381411_1694603,0,0,0,0,0,0
29381411_639937,0,0,0,0,0,0
29381411_639938,0,0,0,0,0,0
29381411_640023,0,0,0,0,0,0
29381411_640554,0,0,0,0,0,0
29381411_640625,0,0,0,0,0,0
29381411_640643,0,0,0,0,0,0
29381412_513059,0,0,0,0,0,0
29381412_513087,1,0,0,0,0,0
29381412_515932,1,2,2,2,2,2
29381412_614441,1,0,0,0,0,0
29381414_1170100,0,0,0,0,0,0
29381414_1170101,1,1,0,0,0,0
29381414_1170104,1,1,0,0,0,0
29381414_1170106,1,1,1,1,0,0
29381414_1170121,1,1,1,1,0,0
29381414_1170125,0,0,0,0,0,0
29381414_1170144,1,0,0,0,0,0
29381414_1170169,0,0,0,0,0,0
29381414_1170172,0,0,0,0,0,0
29381414_1170197,1,1,1,0,0,0
29381415_125916,0,0,0,0,0,0
29381415_131587,0,0,0,0,0,0
29381415_131655,0,0,0,0,0,0
29381415_131700,0,0,0,0,0,0
29381415_131754,0,0,0,0,0,0
29381415_131771,0,0,0,0,0,0
29381415_131830,0,0,0,0,0,0
29381415_26923,2,2,2,2,2,2
29381415_26931,0,0,0,0,0,0
29381415_26937,2,2,2,2,2,2
29381415_27051,0,0,0,0,0,0
29381415_28332,2,2,2,2,2,2
29381415_28372,2,2,2,2,2,2
29381415_28391,0,0,0,0,0,0
29381415_96137,0,0,0,0,0,0
29381417_457172,1,0,0,0,0,0
29381417_457213,0,0,0,0,0,0
29381417_459037,0,0,0,0,0,0
29381417_459127,0,0,0,0,0,0
29381417_459187,0,0,0,0,0,0
29381417_459209,1,0,0,0,0,0
29381417_459287,1,2,2,2,2,2
29381417_459361,2,2,2,2,2,2
29381417_459373,1,2,2,2,2,2
29381417_474513,1,0,0,0,0,0
29381418_192919,0,0,0,0,0,0
29381418_192965,0,0,0,0,0,0
29381418_193078,0,0,0,0,0,0
29381418_193094,0,0,0,0,0,0
29381418_193095,0,0,0,0,0,0
29381418_219197,0,0,0,0,0,0
29381418_541709,0,0,0,0,0,0
29381420_1586059,1,2,2,2,2,2
29381420_1586192,1,2,2,2,2,2
29381420_1586646,1,2,2,2,2,2
29381420_1590317,1,2,2,2,2,2
29381420_1590425,1,2,2,2,2,2
29381420_1590435,1,2,2,2,2,2
29381420_1663103,1,2,2,2,2,2
29381420_2285993,1,2,2,2,2,2
29381420_2286017,0,0,0,0,0,0
29381420_2286086,1,2,2,2,2,2
29381420_2286118,0,0,0,0,0,0
29381420_2286142,0,0,0,0,0,0
29381420_2286257,0,0,0,0,0,0
29381420_2286296,0,0,0,0,0,0
29381420_2286355,0,0,0,0,0,0
29381420_2286365,0,0,0,0,0,0
29381420_2286380,1,2,2,2,2,2
29381420_2400574,0,0,0,0,0,0
29381420_2442815,0,0,0,0,0,0
29381420_2442910,1,2,2,2,2,2
29381420_2442945,0,0,0,0,0,0
29381420_2442970,0,0,0,0,0,0
29381420_2578838,0,0,0,0,0,0
29381420_2578845,0,0,0,0,0,0
29381420_2578851,0,0,0,0,0,0
29381420_2578901,0,0,0,0,0,0
29381420_2578928,0,0,0,0,0,0
29381420_2612272,0,0,0,0,0,0
29381420_2612383,0,0,0,0,0,0
29381420_838180,0,0,0,0,0,0
29381420_838262,1,2,2,2,2,2
29381420_838304,0,0,0,0,0,0
29381420_838409,1,2,2,2,2,2
29381420_838438,1,2,2,2,2,2
29381422_555873,1,0,0,0,0,0
29381422_555882,1,0,0,0,0,0
29381422_555894,0,0,0,0,0,0
29381422_555899,1,0,0,0,0,0
29381422_555905,1,0,0,0,0,0
29381422_555913,1,0,0,0,0,0
29381422_555918,1,0,0,0,0,0
29381422_555919,1,0,0,0,0,0
29381422_555947,1,0,0,0,0,0
29381422_556101,1,2,2,2,2,2
29381422_586976,0,0,0,0,0,0
29381422_689505,1,2,2,2,2,2
29381423_19864,0,0,0,0,0,0
29381423_273189,0,0,0,0,0,0
29381423_273236,1,0,0,0,0,0
29381423_273654,0,0,0,0,0,0
29381423_276277,1,0,0,0,0,0
29381423_300408,0,0,0,0,0,0
29381423_710112,0,0,0,0,0,0
29381423_742100,0,0,0,0,0,0
29381424_47969,1,0,0,0,0,0
29381424_48259,1,0,0,0,0,0
29381424_48284,0,0,0,0,0,0
29381424_48285,1,2,2,2,2,2
29381424_491494,2,2,2,2,2,2
29381424_491579,0,0,0,0,0,0
29381424_913522,0,0,0,0,0,0
29381424_913544,0,0,0,0,0,0
29381424_913599,1,2,2,2,2,2
29381424_913600,1,2,2,2,2,2
29381424_913612,0,0,0,0,0,0
29381424_913640,1,2,2,2,2,2
29381424_913659,1,2,2,2,2,2
29381424_913702,1,2,2,2,2,2
29381427_1585365,0,0,0,0,0,0
29381427_1585371,0,0,0,0,0,0
29381427_1585388,0,0,0,0,0,0
29381427_1585392,0,0,0,0,0,0
29381427_1585408,0,0,0,0,0,0
29381427_440824,0,0,0,0,0,0
29381427_651197,0,0,0,0,0,0
29381427_651326,0,0,0,0,0,0
29381427_651333,0,0,0,0,0,0
29381427_651468,0,0,0,0,0,0
29381427_651488,0,0,0,0,0,0
29381427_651492,0,0,0,0,0,0
29381427_959085,0,0,0,0,0,0
29381427_959176,0,0,0,0,0,0
29381428_1088070,0,0,0,0,0,0
29381428_1253681,0,0,0,0,0,0
29381428_1253744,0,0,0,0,0,0
29381428_1253785,0,0,0,0,0,0
29381428_1254317,0,0,0,0,0,0
29381428_1254380,0,0,0,0,0,0
29381428_1255254,0,0,0,0,0,0
29381428_1255277,0,0,0,0,0,0
29381428_308984,2,2,2,2,2,2
29381428_309037,1,1,1,1,0,0
29381428_309079,0,0,0,0,0,0
29381428_309089,0,0,0,0,0,0
29381428_309109,1,1,1,1,1,1
29381428_309115,1,1,1,1,1,1
29381428_309119,1,1,1,1,1,1
29381428_309130,0,0,0,0,0,0
29381428_309131,1,1,1,1,1,1
29381428_309134,0,0,0,0,0,0
29381428_309153,0,0,0,0,0,0
29381428_309158,1,2,2,2,2,2
29381428_374507,1,2,2,2,2,2
29381428_398823,1,1,1,1,2,2
29381428_398863,1,1,1,1,0,0
29381428_400520,0,0,0,0,0,0
29381428_400533,0,0,0,0,0,0
29381428_400534,0,0,0,0,0,0
29381428_400601,1,1,1,1,2,2
29381428_400678,0,0,0,0,0,0
29381428_400712,2,2,2,2,2,2
29381428_845321,0,0,0,0,0,0
29381428_845329,0,0,0,0,0,0
29381428_845346,0,0,0,0,0,0
29381428_845347,0,0,0,0,0,0
29381428_845376,0,0,0,0,0,0
29381428_845379,0,0,0,0,0,0
29381428_845380,0,0,0,0,0,0
29381428_845382,0,0,0,0,0,0
29381428_845406,0,0,0,0,0,0
29381428_958054,0,0,0,0,0,0
29381428_958171,0,0,0,0,0,0
29381430_58775,0,0,0,0,0,0
29381430_58793,1,0,0,0,0,0
29381430_58795,1,1,1,1,1,0
29381430_58814,1,1,1,1,1,0
29381430_58821,0,0,0,0,0,0
29381430_58828,0,0,0,0,0,0
29381430_58829,0,0,0,0,0,0
29381430_58830,1,1,1,1,1,1
29381430_58835,0,0,0,0,0,0
29381430_58836,1,1,1,1,1,1
29381430_58853,1,1,1,1,1,0
29381430_58855,0,0,0,0,0,0
29381430_58856,1,1,1,1,1,0
29381430_58857,0,0,0,0,0,0
29381430_58858,0,0,0,0,0,0
29381430_58859,1,0,0,0,0,0
29381430_58867,1,1,1,1,1,1
29381430_58875,0,0,0,0,0,0
29381430_58882,0,0,0,0,0,0
29381430_58886,0,0,0,0,0,0
29381430_58910,0,0,0,0,0,0
29381431_30372,1,1,1,1,1,1
29381431_30373,1,1,1,1,1,1
29381431_30375,1,1,1,1,1,1
29381431_30376,1,1,1,1,1,1
29381431_30377,1,1,1,1,1,1
29381431_30390,1,1,1,1,1,1
29381431_30399,1,1,1,1,1,1
29381431_30451,1,1,1,1,1,1
29381431_30486,0,0,0,0,0,0
29381431_30554,0,0,0,0,0,0
29381431_30581,0,0,0,0,0,0
29381431_30585,1,1,1,1,1,0
29381431_30597,1,1,1,1,1,1
29381431_30624,1,1,1,1,1,1
29381431_30628,0,0,0,0,0,0
29381433_185207,1,1,0,0,0,0
29381433_185242,0,0,0,0,0,0
29381433_185264,1,1,1,0,0,0
29381433_185598,1,1,1,0,0,0
29381433_185705,1,1,1,0,0,0
29381433_699261,1,1,1,0,0,0
29381433_699309,1,1,1,0,0,0
29381433_699470,0,0,0,0,0,0
29381433_699508,1,1,1,0,0,0
29381433_699524,1,1,1,0,0,0
29381433_699546,0,0,0,0,0,0
29381433_699549,1,1,1,0,0,0
29381433_699560,0,0,0,0,0,0
29381433_699622,1,1,0,0,0,0
29381434_1191095,1,0,0,0,0,0
29381434_1191149,1,0,0,0,0,0
29381434_1191244,1,0,0,0,0,0
29381434_1524571,0,0,0,0,0,0
29381434_1524587,0,0,0,0,0,0
29381434_1736189,1,0,0,0,0,0
29381434_294150,0,0,0,0,0,0
29381434_439427,0,0,0,0,0,0
29381434_744111,1,0,0,0,0,0
29381434_744221,1,0,0,0,0,0
29381434_744247,0,0,0,0,0,0
29381436_3118509,1,1,1,0,0,0
29381436_3413422,1,1,1,0,0,0
29381436_3413467,1,1,1,0,0,0
29381436_4279910,0,0,0,0,0,0
29381436_4279987,0,0,0,0,0,0
29381436_4280007,0,0,0,0,0,0
29381436_4280103,0,0,0,0,0,0
29381436_4280169,1,1,1,0,0,0
29381436_4280188,1,1,1,0,0,0
29381436_5058883,1,1,1,0,0,0
29381436_5058903,0,0,0,0,0,0
29381436_5058905,1,1,1,0,0,0
29381436_5058912,0,0,0,0,0,0
29381436_5058959,1,1,1,0,0,0
29381436_5058972,1,1,1,0,0,0
29381436_806301,0,0,0,0,0,0
29381438_1052478,1,1,1,0,0,0
29381438_1052516,1,1,1,0,0,0
29381438_1064641,1,1,1,0,0,0
29381438_1064714,1,2,2,2,2,2
29381438_1065102,1,1,1,0,0,0
29381438_1074300,1,1,1,0,0,0
29381438_1251089,0,0,0,0,0,0
29381438_1251151,0,0,0,0,0,0
29381438_1294308,1,1,0,0,0,0
29381438_1294320,1,1,0,0,0,0
29381438_1422727,0,0,0,0,0,0
29381438_1422824,0,0,0,0,0,0
29381438_1422836,0,0,0,0,0,0
29381438_1422863,1,1,1,0,0,0
29381438_1422900,0,0,0,0,0,0
29381438_1422958,0,0,0,0,0,0
29381438_1422973,0,0,0,0,0,0
29381438_1422974,0,0,0,0,0,0
29381438_1949449,1,1,1,1,1,2
29381438_569237,1,1,1,0,0,0
29381439_1572427,1,0,0,0,0,0
29381439_1572461,0,0,0,0,0,0
29381439_2027427,0,0,0,0,0,0
29381439_215792,0,0,0,0,0,0
29381439_2726581,0,0,0,0,0,0
29381439_3987846,0,0,0,0,0,0
29381439_424739,0,0,0,0,0,0
29381439_424873,0,0,0,0,0,0
29381439_4416171,0,0,0,0,0,0
29381439_4416440,0,0,0,0,0,0
29381439_943064,1,2,2,2,2,2
29381440_1342648,0,0,0,0,0,0
29381445_556903,0,0,0,0,0,0
29381445_903895,0,0,0,0,0,0
29381445_903921,0,0,0,0,0,0
29381445_903925,0,0,0,0,0,0
29381445_903932,0,0,0,0,0,0
29381445_903962,0,0,0,0,0,0
29381447_356858,0,0,0,0,0,0
29381447_892475,0,0,0,0,0,0
29381447_892689,0,0,0,0,0,0
29381447_899744,0,0,0,0,0,0
29381449_348093,0,0,0,0,0,0
29381449_348102,0,0,0,0,0,0
29381449_348150,0,0,0,0,0,0
29381449_348156,0,0,0,0,0,0
29381449_597014,0,0,0,0,0,0
29381449_597035,0,0,0,0,0,0
29381449_597048,0,0,0,0,0,0
29381449_597063,1,1,1,1,0,0
29381449_597067,0,0,0,0,0,0
29381449_597076,0,0,0,0,0,0
29381449_597106,1,1,1,1,0,0
29381449_597123,1,1,1,1,0,0
29381449_597124,0,0,0,0,0,0
29381449_597125,1,1,1,1,0,0
29381449_597143,0,0,0,0,0,0
29381449_597224,0,0,0,0,0,0
29381449_597242,1,0,0,0,0,0
29381452_1075669,0,0,0,0,0,0
29381452_501241,0,0,0,0,0,0
29381452_672454,0,0,0,0,0,0
29381454_1676894,0,0,0,0,0,0
29381454_1676933,0,0,0,0,0,0
29381454_1676993,0,0,0,0,0,0
29381454_1710140,0,0,0,0,0,0
29381454_2155912,0,0,0,0,0,0
29381454_2155964,0,0,0,0,0,0
29381454_2156027,0,0,0,0,0,0
29381454_2156070,0,0,0,0,0,0
29381454_2157269,0,0,0,0,0,0
29381454_2158005,0,0,0,0,0,0
29381454_790560,0,0,0,0,0,0
29381454_790669,0,0,0,0,0,0
29381454_790701,0,0,0,0,0,0
29381454_790707,0,0,0,0,0,0
29381454_790780,0,0,0,0,0,0
29381455_207104,1,0,0,0,0,0
29381455_207162,1,0,0,0,0,0
29381455_207251,1,1,0,0,0,0
29381455_207258,1,1,0,0,0,0
29381455_400599,1,0,0,0,0,0
29381455_400601,1,0,0,0,0,0
29381455_400635,1,0,0,0,0,0
29381456_27588,1,2,2,2,2,2
29381456_27590,1,2,2,2,2,2
29381456_27602,1,2,2,2,2,2
29381456_27640,1,2,2,2,2,2
29381456_371215,1,2,2,2,2,2
29381456_373906,1,2,2,2,2,2
29381456_374073,1,2,2,2,2,2
29381456_382491,1,2,2,2,2,2
29381456_382546,1,2,2,2,2,2
29381458_4072600,0,0,0,0,0,0
29381458_4072676,0,0,0,0,0,0
29381458_4105813,1,1,1,1,0,0
29381458_4105819,1,1,1,1,1,1
29381458_4105835,1,1,1,1,1,1
29381458_566328,1,1,1,1,0,0
29381459_159205,0,0,0,0,0,0
29381459_159286,0,0,0,0,0,0
29381459_159293,0,0,0,0,0,0
29381459_159306,0,0,0,0,0,0
29381460_1391038,0,0,0,0,0,0
29381460_3169618,2,2,2,2,2,2
29381460_3169622,2,2,2,2,2,2
29381460_3169634,2,2,2,2,2,2
29381461_179324,0,0,0,0,0,0
29381461_179419,0,0,0,0,0,0
29381461_179435,0,0,0,0,0,0
29381461_179448,1,2,2,2,2,2
29381461_179482,1,2,2,2,2,2
29381461_179486,1,2,2,2,2,2
29381461_179504,1,2,2,2,2,2
29381461_179522,1,2,2,2,2,2
29381461_179539,1,2,2,2,2,2
29381461_179614,0,0,0,0,0,0
29381461_179617,1,2,2,2,2,2
29381461_278868,1,2,2,2,2,2
29381461_278918,0,0,0,0,0,0
29381461_278920,1,2,2,2,2,2
29381461_278922,1,1,1,1,1,1
29381461_278959,1,0,0,0,0,0
29381461_278986,1,1,1,1,1,1
29381461_278990,0,0,0,0,0,0
29381461_278994,1,1,1,1,1,1
29381461_279003,1,0,0,0,0,0
29381461_279005,1,1,1,1,1,1
29381461_279030,0,0,0,0,0,0
29381461_279034,0,0,0,0,0,0
29381461_279046,1,1,1,1,1,1
29381464_356017,0,0,0,0,0,0
29381464_356072,0,0,0,0,0,0
29381464_628809,0,0,0,0,0,0
29381464_7001781,1,1,2,2,2,2
29381464_7001783,1,1,2,2,2,2
29381464_7045939,0,0,0,0,0,0
29381464_7045993,1,1,2,2,2,2
29381464_7046033,0,0,0,0,0,0
29381464_7046294,1,1,2,2,2,2
29381464_7167107,1,1,1,1,2,2
29381464_7167140,1,2,2,2,2,2
29381464_7389627,0,0,0,0,0,0
29381464_7389664,0,0,0,0,0,0
29381464_7389691,0,0,0,0,0,0
29381464_7389693,0,0,0,0,0,0
29381464_7389740,0,0,0,0,0,0
29381464_7389750,0,0,0,0,0,0
29381464_7389864,0,0,0,0,0,0
29381464_7389877,0,0,0,0,0,0
29381464_7389946,0,0,0,0,0,0
29381464_7411453,0,0,0,0,0,0
29381464_7444327,0,0,0,0,0,0
29381464_7445139,0,0,0,0,0,0
29381464_7445182,0,0,0,0,0,0
29381464_7513274,0,0,0,0,0,0
29381464_7513280,0,0,0,0,0,0
29381464_7513337,0,0,0,0,0,0
29381464_7868225,0,0,0,0,0,0
29381465_114873,0,0,0,0,0,0
29381465_114939,0,0,0,0,0,0
29381465_114941,0,0,0,0,0,0
29381465_114957,0,0,0,0,0,0
29381465_115003,0,0,0,0,0,0
29381465_115009,0,0,0,0,0,0
29381466_1070900,1,2,2,2,2,2
29381466_1070961,1,2,2,2,2,2
29381466_1073223,1,0,0,0,0,0
29381466_1073273,2,2,2,2,2,2
29381466_1440212,1,1,1,1,1,0
29381466_1440216,0,0,0,0,0,0
29381466_1440219,0,0,0,0,0,0
29381466_1440234,0,0,0,0,0,0
29381466_1440242,0,0,0,0,0,0
29381466_1440243,0,0,0,0,0,0
29381466_1440303,0,0,0,0,0,0
29381466_1440305,0,0,0,0,0,0
29381466_1440316,0,0,0,0,0,0
29381466_1440391,0,0,0,0,0,0
29381466_1440392,0,0,0,0,0,0
29381466_1440416,0,0,0,0,0,0
29381466_1440438,0,0,0,0,0,0
29381466_190713,0,0,0,0,0,0
29381466_190717,0,0,0,0,0,0
29381466_190720,0,0,0,0,0,0
29381466_190748,0,0,0,0,0,0
29381466_190759,0,0,0,0,0,0
29381466_190786,0,0,0,0,0,0
29381466_190792,0,0,0,0,0,0
29381466_479230,2,2,2,2,2,2
29381466_479257,0,0,0,0,0,0
29381466_479264,2,2,2,2,2,2
29381466_483627,2,2,2,2,2,2
29381466_509670,2,2,2,2,2,2
29381466_920960,2,2,2,2,2,2
29381466_921076,2,2,2,2,2,2
29381467_23308,2,2,2,2,2,2
29381467_5290,0,0,0,0,0,0
29381467_69153,0,0,0,0,0,0
29381467_69468,2,2,2,2,2,2
29381467_69474,2,2,2,2,2,2
29381469_1251375,0,0,0,0,0,0
29381469_1251522,0,0,0,0,0,0
29381469_216539,2,2,2,2,2,2
29381469_216553,2,2,2,2,2,2
29381469_29967,1,1,1,1,1,2
29381469_30001,1,1,1,1,NA,NA
29381469_395735,2,2,2,2,2,2
29381469_395787,2,2,2,2,2,2
29381469_551387,1,1,1,1,1,0
29381469_551390,0,0,0,0,0,0
29381469_551412,1,1,1,1,1,0
29381469_551436,1,1,1,1,1,0
29381469_551442,0,0,0,0,0,0
29381469_557749,2,2,2,2,2,2
29381469_80310,1,1,1,0,0,0
29381469_80341,1,1,1,0,0,0
29381470_82898,0,0,0,0,0,0
29381471_1361699,0,0,0,0,0,0
29381471_1361773,0,0,0,0,0,0
29381471_1460189,1,2,2,2,2,2
29381471_17794,0,0,0,0,0,0
29381471_18366,0,0,0,0,0,0
29381471_422493,1,0,0,0,0,0
29381471_422571,1,0,0,0,0,0
29381471_422664,1,0,0,0,0,0
29381471_426692,1,0,0,0,0,0
29381471_426720,0,0,0,0,0,0
29381471_517826,0,0,0,0,0,0
29381471_517851,0,0,0,0,0,0
29381471_517868,1,0,0,0,0,0
29381471_517872,1,0,0,0,0,0
29381471_517875,1,0,0,0,0,0
29381471_517878,1,0,0,0,0,0
29381471_517881,1,0,0,0,0,0
29381471_517885,0,0,0,0,0,0
29381471_517888,0,0,0,0,0,0
29381471_517902,0,0,0,0,0,0
29381471_517904,0,0,0,0,0,0
29381471_517909,0,0,0,0,0,0
29381471_517917,1,1,1,0,0,0
29381471_517939,1,1,1,0,0,0
29381471_517948,1,1,1,0,0,0
29381471_517995,1,1,1,0,0,0
29381471_518792,1,0,0,0,0,0
29381471_518822,1,0,0,0,0,0
29381471_518823,1,0,0,0,0,0
29381471_518853,1,0,0,0,0,0
29381471_518884,1,0,0,0,0,0
29381471_518892,1,0,0,0,0,0
29381471_518939,0,0,0,0,0,0
29381472_2057985,0,0,0,0,0,0
29381472_2128064,0,0,0,0,0,0
29381472_2128306,0,0,0,0,0,0
29381472_2128703,0,0,0,0,0,0
29381472_292606,2,2,2,2,2,2
29381472_33304,2,2,2,2,2,2
29381472_3606299,2,2,2,2,2,2
29381472_3606402,0,0,0,0,0,0
29381472_3803341,2,2,2,2,2,2
29381472_3803719,2,2,2,2,2,2
29381473_185494,1,1,2,2,2,2
29381473_185501,0,0,0,0,0,0
29381473_185523,1,1,2,2,2,2
29381473_185531,1,1,2,2,2,2
29381473_185548,1,1,2,2,2,2
29381473_185566,1,1,2,2,2,2
29381473_185622,1,1,2,2,2,2
29381473_185623,0,0,0,0,0,0
29381473_185626,1,1,2,2,2,2
29381473_185639,0,0,0,0,0,0
29381473_185642,1,1,2,2,2,2
29381473_185664,1,1,2,2,2,2
29381473_215520,1,1,2,2,2,2
29381473_215529,0,0,0,0,0,0
29381473_215533,0,0,0,0,0,0
29381473_215639,0,0,0,0,0,0
29381474_4667141,0,0,0,0,0,0
29381474_6232246,0,0,0,0,0,0
29381474_6232315,1,1,0,0,0,0
29381474_6232317,1,1,1,1,0,0
29381474_6232326,1,1,0,0,0,0
29381474_6232342,1,1,0,0,0,0
29381474_6232347,1,1,1,1,0,0
29381474_6232360,1,1,1,1,0,0
29381474_6232362,1,1,0,0,0,0
29381474_6232382,1,1,1,1,1,1
29381474_6232384,1,1,1,0,0,0
29381474_6232387,1,1,1,0,0,0
29381474_6232392,1,1,1,0,0,0
29381474_6232429,1,1,1,0,0,0
29381474_6232432,1,1,1,0,0,0
29381474_6232451,1,1,1,0,0,0
29381475_161438,1,1,1,2,2,2
29381475_161590,1,1,1,1,1,2
29381475_161640,1,1,1,2,2,2
29381475_161935,1,1,1,2,2,2
29381475_162012,1,1,1,2,2,2
29381475_162093,0,0,0,0,0,0
29381475_162099,1,1,1,1,1,2
29381475_162115,1,1,1,1,1,2
29381475_204213,1,2,2,2,2,2
29381475_204242,0,0,0,0,0,0
29381475_274655,0,0,0,0,0,0
29381475_304664,0,0,0,0,0,0
29381475_304750,0,0,0,0,0,0
29381475_304795,0,0,0,0,0,0
29381475_691745,2,2,2,2,2,2
29381475_691748,2,2,2,2,2,2
29381475_691749,0,0,0,0,0,0
29381475_691785,2,2,2,2,2,2
29381475_720835,2,2,2,2,2,2
29381476_1257202,1,0,0,0,0,0
29381476_1257261,1,0,0,0,0,0
29381477_1425272,0,0,0,0,0,0
29381478_1171436,2,2,2,2,2,2
29381478_1182383,0,0,0,0,0,0
29381478_1182388,0,0,0,0,0,0
29381478_1182389,0,0,0,0,0,0
29381478_1182416,0,0,0,0,0,0
29381478_1182417,0,0,0,0,0,0
29381478_1182422,0,0,0,0,0,0
29381478_1182433,0,0,0,0,0,0
29381478_1182443,0,0,0,0,0,0
29381478_1182447,0,0,0,0,0,0
29381478_1182452,0,0,0,0,0,0
29381478_1182473,1,0,0,0,0,0
29381478_1182482,1,0,0,0,0,0
29381478_1182510,1,0,0,0,0,0
29381478_1182530,0,0,0,0,0,0
29381478_1182539,0,0,0,0,0,0
29381478_1438488,0,0,0,0,0,0
29381478_1438504,0,0,0,0,0,0
29381478_1467190,0,0,0,0,0,0
29381478_1566568,0,0,0,0,0,0
29381478_1566675,0,0,0,0,0,0
29381478_1569363,0,0,0,0,0,0
29381478_1614733,0,0,0,0,0,0
29381478_1873783,0,0,0,0,0,0
29381478_1873833,0,0,0,0,0,0
29381478_1873908,0,0,0,0,0,0
29381478_1943408,0,0,0,0,0,0
29381478_2200936,0,0,0,0,0,0
29381478_2200946,0,0,0,0,0,0
29381478_2223977,0,0,0,0,0,0
29381478_2223995,0,0,0,0,0,0
29381478_2224006,0,0,0,0,0,0
29381478_2224022,2,2,2,2,2,2
29381478_2224082,0,0,0,0,0,0
29381478_2224273,0,0,0,0,0,0
29381478_2224289,0,0,0,0,0,0
29381478_2224309,0,0,0,0,0,0
29381478_2224354,0,0,0,0,0,0
29381479_36459,1,0,0,0,0,0
29381479_37586,0,0,0,0,0,0
29381479_37604,0,0,0,0,0,0
29381479_37853,0,0,0,0,0,0
29381479_37897,0,0,0,0,0,0
29381479_453955,0,0,0,0,0,0
29381479_57929,0,0,0,0,0,0
29381479_57995,0,0,0,0,0,0
29381479_57997,0,0,0,0,0,0
29381479_58024,0,0,0,0,0,0
