,6_4-F,646-S1,646-4-S2,646-45-S3,646-454-S4,646-454-S5
29381005_56543,1,1,1,1,1,1
29381005_56544,1,1,1,1,1,1
29381005_56552,0,0,0,0,0,0
29381005_56568,0,0,0,0,0,0
29381005_56571,1,1,1,0,0,0
29381005_56572,1,0,0,0,0,0
29381005_56585,0,0,0,0,0,0
29381005_56586,1,1,1,1,1,2
29381005_56588,0,0,0,0,0,0
29381005_56597,0,0,0,0,0,0
29381005_56599,1,1,1,1,1,2
29381005_56601,1,1,0,0,0,0
29381005_56602,1,1,0,0,0,0
29381005_56614,1,0,0,0,0,0
29381005_56621,0,0,0,0,0,0
29381005_56622,0,0,0,0,0,0
29381005_56623,0,0,0,0,0,0
29381005_56635,0,0,0,0,0,0
29381005_56637,0,0,0,0,0,0
29381005_56640,0,0,0,0,0,0
29381006_10729,2,2,2,2,2,2
29381006_1136016,1,2,2,2,2,2
29381006_1165375,1,2,2,2,2,2
29381006_1249301,1,2,2,2,2,2
29381006_1249371,1,2,2,2,2,2
29381006_143823,2,2,2,2,2,2
29381006_143962,2,2,2,2,2,2
29381006_144082,2,2,2,2,2,2
29381006_149192,2,2,2,2,2,2
29381006_149205,2,2,2,2,2,2
29381006_149296,2,2,2,2,2,2
29381006_149429,2,2,2,2,2,2
29381006_228450,2,2,2,2,2,2
29381006_228513,2,2,2,2,2,2
29381006_228536,2,2,2,2,2,2
29381006_46155,2,2,2,2,2,2
29381006_46250,2,2,2,2,2,2
29381009_129737,1,1,2,2,2,2
29381009_129814,1,1,2,2,2,2
29381009_129873,1,1,2,2,2,2
29381009_130208,1,1,2,2,2,2
29381009_130256,1,0,0,0,0,0
29381009_130291,1,1,2,2,2,2
29381009_130403,1,1,1,2,2,2
29381009_130421,0,0,0,0,0,0
29381009_130552,1,1,2,2,2,2
29381009_130566,1,1,2,2,2,2
29381009_130567,1,1,2,2,2,2
29381009_131682,1,1,2,2,2,2
29381009_131770,1,1,2,2,2,2
29381009_320559,1,1,2,2,2,2
29381009_320584,1,1,2,2,2,2
29381009_323115,1,1,2,2,2,2
29381009_323209,1,1,2,2,2,2
29381010_70823,1,1,1,1,1,1
29381010_70836,1,0,0,0,0,0
29381010_70837,0,0,0,0,0,0
29381010_70846,1,1,1,1,1,1
29381010_70890,0,0,0,0,0,0
29381010_70907,1,1,1,1,1,1
29381010_70918,1,1,1,0,0,0
29381010_70946,0,0,0,0,0,0
29381010_71014,0,0,0,0,0,0
29381010_71041,0,0,0,0,0,0
29381010_71072,0,0,0,0,0,0
29381010_71096,1,1,1,1,1,2
29381014_2744850,1,2,2,2,2,2
29381014_2744864,1,2,2,2,2,2
29381014_3107836,0,0,0,0,0,0
29381014_3107900,1,2,2,2,2,2
29381014_3174925,1,2,2,2,2,2
29381014_331515,2,2,2,2,2,2
29381016_750816,1,0,0,0,0,0
29381016_750838,0,0,0,0,0,0
29381016_750858,0,0,0,0,0,0
29381016_750860,0,0,0,0,0,0
29381016_750897,0,0,0,0,0,0
29381016_750904,0,0,0,0,0,0
29381016_750905,0,0,0,0,0,0
29381016_750931,0,0,0,0,0,0
29381016_750939,0,0,0,0,0,0
29381016_784643,1,1,1,1,1,1
29381016_784646,0,0,0,0,0,0
29381016_784724,1,1,1,1,1,1
29381016_784740,0,0,0,0,0,0
29381016_784750,1,1,1,1,1,1
29381016_784751,0,0,0,0,0,0
29381016_784756,1,1,1,1,1,1
29381016_784764,1,1,1,1,1,1
29381016_784766,1,1,1,1,1,1
29381016_784770,1,1,1,1,1,1
29381016_784781,1,1,1,1,1,1
29381016_784789,0,0,0,0,0,0
29381016_784805,1,1,1,1,1,1
29381016_784817,0,0,0,0,0,0
29381016_784827,0,0,0,0,0,0
29381027_739465,1,2,2,2,2,2
29381027_739509,1,2,2,2,2,2
29381027_739566,1,2,2,2,2,2
29381028_495686,0,0,0,0,0,0
29381028_495734,0,0,0,0,0,0
29381028_495780,0,0,0,0,0,0
29381028_495791,0,0,0,0,0,0
29381028_6277223,0,0,0,0,0,0
29381028_6277228,1,0,0,0,0,0
29381028_6277236,0,0,0,0,0,0
29381028_6277262,0,0,0,0,0,0
29381028_6277266,0,0,0,0,0,0
29381028_6277285,0,0,0,0,0,0
29381028_6277286,0,0,0,0,0,0
29381028_6277307,0,0,0,0,0,0
29381028_6277317,0,0,0,0,0,0
29381028_6277743,1,1,1,1,0,0
29381029_408441,1,0,0,0,0,0
29381029_408472,1,1,0,0,0,0
29381030_1166471,0,0,0,0,0,0
29381030_1273616,1,2,2,2,2,2
29381030_141365,0,0,0,0,0,0
29381030_141437,0,0,0,0,0,0
29381030_141504,0,0,0,0,0,0
29381030_141910,0,0,0,0,0,0
29381030_142023,1,0,0,0,0,0
29381030_143222,1,0,0,0,0,0
29381030_143308,0,0,0,0,0,0
29381030_143312,0,0,0,0,0,0
29381030_143315,0,0,0,0,0,0
29381030_143316,0,0,0,0,0,0
29381030_143543,0,0,0,0,0,0
29381030_143697,0,0,0,0,0,0
29381030_143705,0,0,0,0,0,0
29381030_143721,0,0,0,0,0,0
29381030_170194,0,0,0,0,0,0
29381030_170235,0,0,0,0,0,0
29381030_57106,1,0,0,0,0,0
29381030_57131,1,0,0,0,0,0
29381030_57138,1,0,0,0,0,0
29381030_57169,1,0,0,0,0,0
29381030_57208,0,0,0,0,0,0
29381030_57596,0,0,0,0,0,0
29381030_693651,1,0,0,0,0,0
29381030_693927,1,0,0,0,0,0
29381030_695593,1,0,0,0,0,0
29381030_696549,1,0,0,0,0,0
29381030_696842,0,0,0,0,0,0
29381030_696873,0,0,0,0,0,0
29381030_762850,1,0,0,0,0,0
29381030_806578,1,0,0,0,0,0
29381030_855646,0,0,0,0,0,0
29381033_2551564,1,1,0,0,0,0
29381033_2551666,1,1,0,0,0,0
29381033_2652175,1,1,1,0,0,0
29381033_2652183,1,1,1,0,0,0
29381033_2652247,0,0,0,0,0,0
29381033_2652249,1,1,0,0,0,0
29381033_2652301,1,1,0,0,0,0
29381033_3040507,1,1,0,0,0,0
29381033_3040582,1,1,0,0,0,0
29381033_3040687,1,1,0,0,0,0
29381033_3040918,1,1,0,0,0,0
29381033_3040995,1,1,0,0,0,0
29381033_3041063,1,1,0,0,0,0
29381033_3041170,1,1,0,0,0,0
29381033_3203790,1,1,0,0,0,0
29381033_3213525,1,1,0,0,0,0
29381033_3213635,1,1,0,0,0,0
29381036_57784,0,0,0,0,0,0
29381036_57856,0,0,0,0,0,0
29381037_1031428,1,1,1,0,0,0
29381037_1031468,0,0,0,0,0,0
29381037_1031501,1,1,1,0,0,0
29381037_1031535,0,0,0,0,0,0
29381037_1068824,0,0,0,0,0,0
29381037_1929435,0,0,0,0,0,0
29381037_1929504,0,0,0,0,0,0
29381037_1929530,0,0,0,0,0,0
29381037_1929570,0,0,0,0,0,0
29381037_1929623,0,0,0,0,0,0
29381037_1929631,0,0,0,0,0,0
29381037_1929661,1,1,1,1,1,1
29381037_1929667,0,0,0,0,0,0
29381037_1929668,1,1,1,1,1,1
29381037_1929673,1,1,1,1,1,1
29381037_1929674,1,1,1,1,1,1
29381037_1929678,0,0,0,0,0,0
29381037_1929693,1,1,1,1,1,1
29381037_1929694,1,1,1,1,1,1
29381037_1929702,0,0,0,0,0,0
29381037_1929704,0,0,0,0,0,0
29381037_1929705,0,0,0,0,0,0
29381037_1929709,0,0,0,0,0,0
29381037_1929710,0,0,0,0,0,0
29381037_1929712,1,1,1,1,1,1
29381037_1929713,0,0,0,0,0,0
29381037_1929728,0,0,0,0,0,0
29381037_372418,0,0,0,0,0,0
29381037_413808,0,0,0,0,0,0
29381038_247183,0,0,0,0,0,0
29381038_298168,0,0,0,0,0,0
29381038_412866,0,0,0,0,0,0
29381038_412888,0,0,0,0,0,0
29381039_24329,2,2,2,2,2,2
29381039_24342,0,0,0,0,0,0
29381039_24356,2,2,2,2,2,2
29381039_252086,1,0,0,0,0,0
29381039_252092,1,0,0,0,0,0
29381039_252118,1,0,0,0,0,0
29381040_403982,1,0,0,0,0,0
29381040_404438,1,0,0,0,0,0
29381040_404472,1,0,0,0,0,0
29381040_404945,0,0,0,0,0,0
29381040_405053,1,0,0,0,0,0
29381040_405058,1,0,0,0,0,0
29381040_405114,1,0,0,0,0,0
29381040_405126,1,0,0,0,0,0
29381042_587796,0,0,0,0,0,0
29381042_658361,0,0,0,0,0,0
29381042_678691,0,0,0,0,0,0
29381042_678818,0,0,0,0,0,0
29381042_685696,0,0,0,0,0,0
29381042_685724,0,0,0,0,0,0
29381042_685735,0,0,0,0,0,0
29381042_685801,0,0,0,0,0,0
29381042_783243,0,0,0,0,0,0
29381042_783280,0,0,0,0,0,0
29381042_783287,0,0,0,0,0,0
29381042_783364,0,0,0,0,0,0
29381042_783372,0,0,0,0,0,0
29381042_783378,0,0,0,0,0,0
29381042_783390,0,0,0,0,0,0
29381042_783405,0,0,0,0,0,0
29381042_966383,0,0,0,0,0,0
29381042_966433,0,0,0,0,0,0
29381042_966493,0,0,0,0,0,0
29381042_993808,0,0,0,0,0,0
29381043_373890,0,0,0,0,0,0
29381044_3183108,0,0,0,0,0,0
29381044_791167,0,0,0,0,0,0
29381044_791211,0,0,0,0,0,0
29381044_791260,1,1,1,0,0,0
29381044_791329,1,0,0,0,0,0
29381044_791420,0,0,0,0,0,0
29381044_794767,0,0,0,0,0,0
29381044_794769,0,0,0,0,0,0
29381044_794781,1,1,1,0,0,0
29381044_794783,0,0,0,0,0,0
29381044_794787,1,1,1,1,0,0
29381044_794813,0,0,0,0,0,0
29381044_794837,1,1,1,0,0,0
29381044_794917,0,0,0,0,0,0
29381044_794982,1,1,1,0,0,0
29381044_794987,0,0,0,0,0,0
29381044_794998,1,1,1,1,0,0
29381044_794999,0,0,0,0,0,0
29381044_795003,1,1,1,1,0,0
29381044_795004,1,1,1,0,0,0
29381044_795042,1,1,1,1,1,1
29381044_795078,0,0,0,0,0,0
29381044_795104,1,1,1,1,1,1
29381044_795110,1,1,1,1,1,1
29381044_795115,1,1,1,1,1,1
29381044_809654,1,1,1,0,0,0
29381044_840666,1,1,1,0,0,0
29381044_846359,1,1,1,0,0,0
29381044_846392,1,1,1,0,0,0
29381044_908577,1,1,1,0,0,0
29381045_570290,1,1,2,2,2,2
29381045_570433,1,1,2,2,2,2
29381049_1290294,0,0,0,0,0,0
29381049_1290346,0,0,0,0,0,0
29381049_245447,0,0,0,0,0,0
29381049_2557,0,0,0,0,0,0
29381049_2646,1,0,0,0,0,0
29381049_628929,2,2,2,2,2,2
29381049_744749,2,2,2,2,2,2
29381051_244098,0,0,0,0,0,0
29381051_244177,0,0,0,0,0,0
29381054_154751,0,0,0,0,0,0
29381054_154831,0,0,0,0,0,0
29381055_1040126,0,0,0,0,0,0
29381055_1040774,0,0,0,0,0,0
29381055_1040811,0,0,0,0,0,0
29381055_543958,0,0,0,0,0,0
29381055_544054,0,0,0,0,0,0
29381055_544058,0,0,0,0,0,0
29381055_544059,0,0,0,0,0,0
29381055_568310,0,0,0,0,0,0
29381056_382958,0,0,0,0,0,0
29381056_382959,0,0,0,0,0,0
29381056_382979,1,1,1,1,1,1
29381056_382986,1,1,1,1,1,0
29381056_382997,1,1,1,1,1,0
29381056_383010,0,0,0,0,0,0
29381056_383031,1,1,1,1,1,1
29381056_383033,1,1,1,1,1,1
29381056_383053,1,1,1,1,1,0
29381056_383056,1,1,1,1,1,0
29381056_383067,1,1,1,1,1,0
29381056_383069,1,1,1,1,1,0
29381056_383075,0,0,0,0,0,0
29381056_383076,0,0,0,0,0,0
29381056_383089,0,0,0,0,0,0
29381056_383104,0,0,0,0,0,0
29381056_383105,0,0,0,0,0,0
29381056_383126,0,0,0,0,0,0
29381056_383138,0,0,0,0,0,0
29381056_383173,0,0,0,0,0,0
29381059_127369,0,0,0,0,0,0
29381059_127395,0,0,0,0,0,0
29381059_127497,0,0,0,0,0,0
29381059_77745,0,0,0,0,0,0
29381059_77763,1,1,2,2,2,2
29381060_135811,0,0,0,0,0,0
29381060_135819,0,0,0,0,0,0
29381060_135845,0,0,0,0,0,0
29381060_135847,0,0,0,0,0,0
29381060_135859,0,0,0,0,0,0
29381060_135869,0,0,0,0,0,0
29381060_135872,0,0,0,0,0,0
29381060_135900,1,1,1,1,1,1
29381060_135903,0,0,0,0,0,0
29381060_135908,1,1,1,1,1,1
29381060_135914,1,1,1,1,1,1
29381061_62397,2,2,2,2,2,2
29381062_199463,1,2,2,2,2,2
29381062_790661,0,0,0,0,0,0
29381065_2029871,0,0,0,0,0,0
29381066_1621812,0,0,0,0,0,0
29381066_1621987,0,0,0,0,0,0
29381066_1622023,0,0,0,0,0,0
29381066_1706641,0,0,0,0,0,0
29381066_1707430,0,0,0,0,0,0
29381066_2000827,0,0,0,0,0,0
29381066_2000890,0,0,0,0,0,0
29381066_2000965,0,0,0,0,0,0
29381066_2033949,0,0,0,0,0,0
29381066_2034002,0,0,0,0,0,0
29381066_494514,0,0,0,0,0,0
29381066_579371,0,0,0,0,0,0
29381066_579495,1,2,2,2,2,2
29381066_77277,0,0,0,0,0,0
29381066_934381,0,0,0,0,0,0
29381067_1701413,0,0,0,0,0,0
29381067_70185,0,0,0,0,0,0
29381067_70256,0,0,0,0,0,0
29381067_70274,0,0,0,0,0,0
29381067_70285,0,0,0,0,0,0
29381067_70293,0,0,0,0,0,0
29381067_70327,0,0,0,0,0,0
29381067_70352,0,0,0,0,0,0
29381067_70387,0,0,0,0,0,0
29381072_318237,0,0,0,0,0,0
29381072_318251,0,0,0,0,0,0
29381072_318290,0,0,0,0,0,0
29381072_318372,0,0,0,0,0,0
29381072_318398,0,0,0,0,0,0
29381072_695911,0,0,0,0,0,0
29381073_1119851,0,0,0,0,0,0
29381073_1119858,1,1,1,1,1,1
29381073_1119872,1,1,1,1,1,1
29381073_1119878,1,1,1,1,1,1
29381073_1119890,1,1,1,1,1,1
29381073_1119896,0,0,0,0,0,0
29381073_1119897,0,0,0,0,0,0
29381073_1119928,1,1,1,1,1,1
29381073_1119933,0,0,0,0,0,0
29381073_1119941,1,1,1,1,1,1
29381073_1119953,1,1,1,1,1,1
29381073_1119961,0,0,0,0,0,0
29381073_1119962,1,2,2,2,2,2
29381073_1119975,0,0,0,0,0,0
29381073_1119994,1,1,1,1,1,0
29381073_1142636,1,1,1,1,1,1
29381073_1142668,1,1,1,1,1,1
29381073_1142704,1,1,1,1,1,1
29381073_1142732,1,1,1,1,1,1
29381073_1142735,1,1,1,1,1,1
29381073_1142753,0,0,0,0,0,0
29381073_1142762,1,1,1,1,1,1
29381073_1142783,1,1,1,1,1,1
29381073_1142847,1,1,1,1,1,1
29381073_704710,0,0,0,0,0,0
29381073_743746,0,0,0,0,0,0
29381073_966796,1,1,2,2,2,2
29381073_966865,0,0,0,0,0,0
29381073_966921,1,1,2,2,2,2
29381073_966940,1,1,2,2,2,2
29381073_966954,0,0,0,0,0,0
29381073_967045,1,1,2,2,2,2
29381076_208656,0,0,0,0,0,0
29381076_208685,1,1,0,0,0,0
29381077_216710,1,1,1,1,2,2
29381077_397216,1,1,1,1,2,2
29381077_397247,1,1,1,1,2,2
29381077_397357,1,1,1,1,2,2
29381078_168519,0,0,0,0,0,0
29381078_168538,0,0,0,0,0,0
29381078_168601,0,0,0,0,0,0
29381078_172167,0,0,0,0,0,0
29381078_84349,0,0,0,0,0,0
29381079_1264793,0,0,0,0,0,0
29381079_1264799,0,0,0,0,0,0
29381079_1264818,0,0,0,0,0,0
29381079_1264823,0,0,0,0,0,0
29381079_1264825,0,0,0,0,0,0
29381079_1264912,1,2,2,2,2,2
29381079_145821,0,0,0,0,0,0
29381079_145843,1,2,2,2,2,2
29381079_145876,1,2,2,2,2,2
29381079_145892,1,2,2,2,2,2
29381079_1859830,1,2,2,2,2,2
29381079_1859875,1,2,2,2,2,2
29381079_2719691,0,0,0,0,0,0
29381079_2733073,0,0,0,0,0,0
29381079_3086553,0,0,0,0,0,0
29381079_309567,1,2,2,2,2,2
29381079_309677,1,2,2,2,2,2
29381079_309678,1,2,2,2,2,2
29381079_309881,0,0,0,0,0,0
29381079_309935,1,2,2,2,2,2
29381079_311788,1,1,1,0,0,0
29381079_311805,1,1,1,1,1,1
29381079_311807,1,1,1,1,1,1
29381079_311813,1,1,1,1,1,1
29381079_311913,1,2,2,2,2,2
29381079_311980,1,2,2,2,2,2
29381079_314390,1,2,2,2,2,2
29381079_314420,0,0,0,0,0,0
29381079_314454,1,2,2,2,2,2
29381079_314531,0,0,0,0,0,0
29381079_3275062,0,0,0,0,0,0
29381079_3275134,0,0,0,0,0,0
29381079_3427426,0,0,0,0,0,0
29381079_4073224,0,0,0,0,0,0
29381079_4073334,0,0,0,0,0,0
29381079_4073652,0,0,0,0,0,0
29381079_4770799,0,0,0,0,0,0
29381079_4770805,0,0,0,0,0,0
29381079_4770863,0,0,0,0,0,0
29381080_532318,0,0,0,0,0,0
29381081_668280,0,0,0,0,0,0
29381081_668283,0,0,0,0,0,0
29381082_1131871,0,0,0,0,0,0
29381082_1503072,0,0,0,0,0,0
29381082_1503102,0,0,0,0,0,0
29381082_1503107,0,0,0,0,0,0
29381082_1503118,0,0,0,0,0,0
29381082_1503136,0,0,0,0,0,0
29381082_1503142,0,0,0,0,0,0
29381082_1503152,0,0,0,0,0,0
29381082_1503155,0,0,0,0,0,0
29381082_1503171,0,0,0,0,0,0
29381082_1503174,0,0,0,0,0,0
29381082_1503177,0,0,0,0,0,0
29381082_1503190,0,0,0,0,0,0
29381082_1503198,0,0,0,0,0,0
29381082_1503202,0,0,0,0,0,0
29381082_1503220,1,1,1,1,1,1
29381082_1503239,1,1,1,1,1,1
29381082_2279083,0,0,0,0,0,0
29381082_2279131,0,0,0,0,0,0
29381082_2279170,0,0,0,0,0,0
29381082_2279172,0,0,0,0,0,0
29381082_2279178,0,0,0,0,0,0
29381082_2279182,0,0,0,0,0,0
29381082_2279183,0,0,0,0,0,0
29381082_2279245,1,2,2,2,2,2
29381082_2279249,0,0,0,0,0,0
29381082_2316827,0,0,0,0,0,0
29381082_3591297,1,1,2,2,2,2
29381082_3591305,1,1,2,2,2,2
29381082_3694322,0,0,0,0,0,0
29381082_4084378,1,0,0,0,0,0
29381082_4086479,0,0,0,0,0,0
29381082_4086493,1,1,1,1,1,1
29381082_4086503,1,1,1,1,1,1
29381082_4086504,1,1,1,1,1,1
29381082_4086513,1,1,1,1,1,1
29381082_4086516,1,1,1,1,1,1
29381082_4086535,1,1,1,1,1,1
29381082_4086550,1,1,1,1,1,0
29381082_4086557,1,1,1,1,1,0
29381082_4086583,0,0,0,0,0,0
29381082_4518725,1,0,0,0,0,0
29381082_4518742,1,0,0,0,0,0
29381082_4699441,0,0,0,0,0,0
29381082_4699565,1,0,0,0,0,0
29381082_4699645,0,0,0,0,0,0
29381082_5130321,0,0,0,0,0,0
29381082_5130409,0,0,0,0,0,0
29381082_5130525,1,0,0,0,0,0
29381082_5130562,0,0,0,0,0,0
29381082_5130589,1,0,0,0,0,0
29381082_5130729,1,0,0,0,0,0
29381082_946783,0,0,0,0,0,0
29381084_441043,0,0,0,0,0,0
29381086_1315967,0,0,0,0,0,0
29381086_1316138,0,0,0,0,0,0
29381086_1316175,0,0,0,0,0,0
29381086_1316235,0,0,0,0,0,0
29381086_2026715,1,0,0,0,0,0
29381086_2026751,1,0,0,0,0,0
29381086_2464939,0,0,0,0,0,0
29381086_2465023,0,0,0,0,0,0
29381086_306728,0,0,0,0,0,0
29381086_3893675,0,0,0,0,0,0
29381086_3894004,0,0,0,0,0,0
29381086_3966618,0,0,0,0,0,0
29381086_42584,0,0,0,0,0,0
29381086_5110372,0,0,0,0,0,0
29381086_5110419,0,0,0,0,0,0
29381086_5147128,0,0,0,0,0,0
29381086_5147179,0,0,0,0,0,0
29381086_5150573,0,0,0,0,0,0
29381086_5150597,0,0,0,0,0,0
29381086_5150756,0,0,0,0,0,0
29381086_5150778,0,0,0,0,0,0
29381086_5150850,0,0,0,0,0,0
29381086_5452665,0,0,0,0,0,0
29381086_5452695,0,0,0,0,0,0
29381086_5452800,0,0,0,0,0,0
29381086_5453241,0,0,0,0,0,0
29381086_5453249,0,0,0,0,0,0
29381086_5453260,0,0,0,0,0,0
29381086_5453280,0,0,0,0,0,0
29381086_5453310,0,0,0,0,0,0
29381086_5453334,0,0,0,0,0,0
29381086_5453335,0,0,0,0,0,0
29381086_5453358,0,0,0,0,0,0
29381086_5516989,0,0,0,0,0,0
29381086_5517043,0,0,0,0,0,0
29381086_5517045,0,0,0,0,0,0
29381086_5517076,0,0,0,0,0,0
29381086_5517083,0,0,0,0,0,0
29381086_5517089,0,0,0,0,0,0
29381086_5517101,0,0,0,0,0,0
29381086_5517162,0,0,0,0,0,0
29381086_5604025,0,0,0,0,0,0
29381086_5604036,0,0,0,0,0,0
29381086_5604037,0,0,0,0,0,0
29381086_5604040,0,0,0,0,0,0
29381086_5604049,0,0,0,0,0,0
29381086_5604057,0,0,0,0,0,0
29381086_5604086,0,0,0,0,0,0
29381086_5604111,0,0,0,0,0,0
29381086_5604112,0,0,0,0,0,0
29381086_5604121,0,0,0,0,0,0
29381086_5604122,0,0,0,0,0,0
29381086_5604143,0,0,0,0,0,0
29381086_5604145,0,0,0,0,0,0
29381086_5604206,0,0,0,0,0,0
29381086_5606795,0,0,0,0,0,0
29381086_5878006,0,0,0,0,0,0
29381086_5878300,0,0,0,0,0,0
29381086_5878354,0,0,0,0,0,0
29381086_5878412,0,0,0,0,0,0
29381087_430717,2,2,2,2,2,2
29381087_484651,0,0,0,0,0,0
29381087_797741,0,0,0,0,0,0
29381088_327218,0,0,0,0,0,0
29381088_327335,0,0,0,0,0,0
29381088_328725,0,0,0,0,0,0
29381088_328824,0,0,0,0,0,0
29381088_928868,0,0,0,0,0,0
29381088_929441,0,0,0,0,0,0
29381088_929710,0,0,0,0,0,0
29381094_3718,0,0,0,0,0,0
29381094_3720,0,0,0,0,0,0
29381094_3739,0,0,0,0,0,0
29381094_3740,0,0,0,0,0,0
29381094_3762,0,0,0,0,0,0
29381094_3766,0,0,0,0,0,0
29381094_3774,0,0,0,0,0,0
29381094_3777,0,0,0,0,0,0
29381094_3789,0,0,0,0,0,0
29381094_3828,0,0,0,0,0,0
29381094_3901,0,0,0,0,0,0
29381094_3903,0,0,0,0,0,0
29381094_3914,0,0,0,0,0,0
29381094_3923,0,0,0,0,0,0
29381094_3929,0,0,0,0,0,0
29381094_3941,0,0,0,0,0,0
29381099_457421,1,1,1,1,2,2
29381100_314682,2,2,2,2,2,2
29381101_11270,0,0,0,0,0,0
29381101_11285,0,0,0,0,0,0
29381101_2328661,0,0,0,0,0,0
29381101_2328664,0,0,0,0,0,0
29381101_2328821,0,0,0,0,0,0
29381101_2328864,0,0,0,0,0,0
29381101_2329093,1,1,2,2,2,2
29381101_2329146,1,1,2,2,2,2
29381101_2329180,1,1,2,2,2,2
29381101_2892335,0,0,0,0,0,0
29381101_878591,0,0,0,0,0,0
29381101_916896,0,0,0,0,0,0
29381101_964701,0,0,0,0,0,0
29381101_964780,0,0,0,0,0,0
29381101_964781,0,0,0,0,0,0
29381102_1200072,0,0,0,0,0,0
29381102_1200310,0,0,0,0,0,0
29381102_1200437,0,0,0,0,0,0
29381102_1200506,0,0,0,0,0,0
29381102_1202164,0,0,0,0,0,0
29381102_1238387,0,0,0,0,0,0
29381102_1238457,0,0,0,0,0,0
29381102_2446409,0,0,0,0,0,0
29381102_2446410,0,0,0,0,0,0
29381102_2517190,0,0,0,0,0,0
29381102_2924379,1,2,2,2,2,2
29381102_2924410,1,2,2,2,2,2
29381102_385714,2,2,2,2,2,2
29381102_3977437,1,1,1,0,0,0
29381102_4045626,1,1,1,0,0,0
29381102_4045641,1,1,1,0,0,0
29381105_1477743,1,2,2,2,2,2
29381105_550140,0,0,0,0,0,0
29381105_550146,0,0,0,0,0,0
29381105_550162,1,1,1,2,2,2
29381105_550180,0,0,0,0,0,0
29381105_550181,0,0,0,0,0,0
29381105_550189,0,0,0,0,0,0
29381105_550191,0,0,0,0,0,0
29381105_550199,0,0,0,0,0,0
29381105_550212,0,0,0,0,0,0
29381105_550220,0,0,0,0,0,0
29381105_550222,0,0,0,0,0,0
29381105_550227,1,1,1,2,2,2
29381105_550233,0,0,0,0,0,0
29381105_611079,0,0,0,0,0,0
29381105_611085,1,0,0,0,0,0
29381105_611106,0,0,0,0,0,0
29381105_611129,1,1,1,1,1,1
29381105_611132,0,0,0,0,0,0
29381105_611143,0,0,0,0,0,0
29381105_611150,0,0,0,0,0,0
29381105_611199,0,0,0,0,0,0
29381106_343093,1,1,0,0,0,0
29381106_343094,1,1,0,0,0,0
29381107_4783,0,0,0,0,0,0
29381111_16274,0,0,0,0,0,0
29381111_16382,0,0,0,0,0,0
29381111_16388,0,0,0,0,0,0
29381111_16674,0,0,0,0,0,0
29381111_16741,0,0,0,0,0,0
29381111_18082,0,0,0,0,0,0
29381111_51741,0,0,0,0,0,0
29381111_51986,0,0,0,0,0,0
29381111_53185,0,0,0,0,0,0
29381111_53290,0,0,0,0,0,0
29381111_53346,1,1,1,0,0,0
29381111_53354,0,0,0,0,0,0
29381111_53364,1,1,1,1,1,0
29381111_53365,0,0,0,0,0,0
29381111_53368,1,1,1,1,1,0
29381111_53406,1,1,1,1,0,0
29381111_53417,1,1,1,1,1,1
29381111_53440,1,1,1,1,1,1
29381111_53441,1,1,1,1,1,1
29381111_53445,1,1,1,1,1,0
29381111_53452,1,1,1,1,0,0
29381111_53465,0,0,0,0,0,0
29381111_57155,0,0,0,0,0,0
29381111_57289,0,0,0,0,0,0
29381111_57411,0,0,0,0,0,0
29381111_57414,0,0,0,0,0,0
29381111_57492,0,0,0,0,0,0
29381111_60100,0,0,0,0,0,0
29381111_67774,0,0,0,0,0,0
29381114_1519718,1,0,0,0,0,0
29381114_1519730,0,0,0,0,0,0
29381114_1519783,1,1,1,1,1,0
29381114_1519790,1,1,1,1,1,0
29381114_1519810,0,0,0,0,0,0
29381114_1519816,1,1,1,1,1,1
29381114_1519843,1,1,1,1,1,1
29381114_1519859,1,1,1,1,1,0
29381114_1519862,1,1,1,1,1,0
29381114_1519874,1,1,1,1,1,1
29381114_1519875,1,1,1,1,1,1
29381114_1519883,1,0,0,0,0,0
29381114_1572915,1,0,0,0,0,0
29381114_1583091,0,0,0,0,0,0
29381114_1583092,0,0,0,0,0,0
29381114_1595518,1,0,0,0,0,0
29381114_419110,0,0,0,0,0,0
29381114_419122,0,0,0,0,0,0
29381114_419135,0,0,0,0,0,0
29381114_420093,0,0,0,0,0,0
29381114_426009,1,0,0,0,0,0
29381114_426043,0,0,0,0,0,0
29381114_780456,0,0,0,0,0,0
29381114_781250,1,0,0,0,0,0
29381114_869256,0,0,0,0,0,0
29381115_252962,0,0,0,0,0,0
29381117_1297523,0,0,0,0,0,0
29381117_1297584,0,0,0,0,0,0
29381117_1337293,0,0,0,0,0,0
29381117_2448910,0,0,0,0,0,0
29381117_2449118,0,0,0,0,0,0
29381117_2449119,1,0,0,0,0,0
29381117_2753473,1,0,0,0,0,0
29381117_2753521,1,0,0,0,0,0
29381117_2753580,1,0,0,0,0,0
29381117_2992181,1,0,0,0,0,0
29381117_2992232,1,0,0,0,0,0
29381117_2992243,1,0,0,0,0,0
29381117_2992247,1,0,0,0,0,0
29381117_2992302,1,0,0,0,0,0
29381117_2992317,1,0,0,0,0,0
29381117_2992368,1,0,0,0,0,0
29381117_2992378,1,0,0,0,0,0
29381117_2992397,0,0,0,0,0,0
29381117_3014896,0,0,0,0,0,0
29381117_3014987,1,0,0,0,0,0
29381117_3015008,1,0,0,0,0,0
29381117_3040922,1,0,0,0,0,0
29381117_3096757,1,0,0,0,0,0
29381117_3096798,1,0,0,0,0,0
